precinct,asian,black,hispanic,others,white,total,pct_asian,pct_black,pct_hispanic,pct_others,pct_white
1,8,18,385,0,315,717,1.12%,2.51%,53.70%,0.00%,43.93%
2,5,7,393,5,232,642,0.78%,1.09%,61.21%,0.78%,36.14%
3,5,7,226,3,109,350,1.43%,2.00%,64.57%,0.86%,31.14%
4,10,12,271,3,446,742,1.35%,1.62%,36.52%,0.40%,60.11%
