precinct,party,candidate,votes
1E,REP,Dan Patrick,217
1E,DEM,Mike Collier,96
1E,LIB,Shanna Steele,8
1W,REP,Dan Patrick,43
1W,DEM,Mike Collier,30
1W,LIB,Shanna Steele,2
2,REP,Dan Patrick,713
2,DEM,Mike Collier,136
2,LIB,Shanna Steele,18
3N,REP,Dan Patrick,499
3N,DEM,Mike Collier,65
3N,LIB,Shanna Steele,14
3S,REP,Dan Patrick,110
3S,DEM,Mike Collier,24
3S,LIB,Shanna Steele,4
4E,REP,Dan Patrick,318
4E,DEM,Mike Collier,55
4E,LIB,Shanna Steele,9
4M,REP,Dan Patrick,79
4M,DEM,Mike Collier,16
4M,LIB,Shanna Steele,3
4W,REP,Dan Patrick,38
4W,DEM,Mike Collier,7
4W,LIB,Shanna Steele,1
