precinct,party,candidate,votes
1E,DEM,Beto O'rourke,94
1E,,Delilah Barrios,1
1E,REP,Greg Abbott,223
1E,,Jacqueline Abernathy,0
1E,LIB,Mark Tippetts,4
1E,,Mark V Goloby,0
1W,DEM,Beto O'rourke,28
1W,,Delilah Barrios,1
1W,REP,Greg Abbott,47
1W,,Jacqueline Abernathy,0
1W,LIB,Mark Tippetts,1
1W,,Mark V Goloby,0
2,DEM,Beto O'rourke,135
2,,Delilah Barrios,1
2,REP,Greg Abbott,728
2,,Jacqueline Abernathy,1
2,LIB,Mark Tippetts,6
2,,Mark V Goloby,0
3N,DEM,Beto O'rourke,63
3N,,Delilah Barrios,2
3N,REP,Greg Abbott,509
3N,,Jacqueline Abernathy,0
3N,LIB,Mark Tippetts,7
3N,,Mark V Goloby,0
3S,DEM,Beto O'rourke,23
3S,,Delilah Barrios,0
3S,REP,Greg Abbott,114
3S,,Jacqueline Abernathy,0
3S,LIB,Mark Tippetts,1
3S,,Mark V Goloby,0
4E,DEM,Beto O'rourke,52
4E,,Delilah Barrios,3
4E,REP,Greg Abbott,325
4E,,Jacqueline Abernathy,0
4E,LIB,Mark Tippetts,6
4E,,Mark V Goloby,0
4M,DEM,Beto O'rourke,15
4M,,Delilah Barrios,0
4M,REP,Greg Abbott,82
4M,,Jacqueline Abernathy,0
4M,LIB,Mark Tippetts,0
4M,,Mark V Goloby,0
4W,DEM,Beto O'rourke,8
4W,,Delilah Barrios,0
4W,REP,Greg Abbott,37
4W,,Jacqueline Abernathy,0
4W,LIB,Mark Tippetts,1
4W,,Mark V Goloby,0
