precinct,party,candidate,votes
1E,,Debra Lehrmann,212
1E,,Erin A. Nowell,98
1E,,Thomas Edward Oxford,4
1W,,Debra Lehrmann,42
1W,,Erin A. Nowell,30
1W,,Thomas Edward Oxford,1
2,,Debra Lehrmann,719
2,,Erin A. Nowell,131
2,,Thomas Edward Oxford,12
3N,,Debra Lehrmann,499
3N,,Erin A. Nowell,62
3N,,Thomas Edward Oxford,14
3S,,Debra Lehrmann,108
3S,,Erin A. Nowell,21
3S,,Thomas Edward Oxford,4
4E,,Debra Lehrmann,310
4E,,Erin A. Nowell,56
4E,,Thomas Edward Oxford,15
4M,,Debra Lehrmann,79
4M,,Erin A. Nowell,16
4M,,Thomas Edward Oxford,2
4W,,Debra Lehrmann,37
4W,,Erin A. Nowell,9
4W,,Thomas Edward Oxford,0
