precinct,party,candidate,votes
1,,Write-in,0
1,DEM,Joseph R Biden,68
1,GRN,Howie Hawkins,0
1,LIB,Jo Jorgensen,6
1,REP,Donald J Trump,402
10,,Write-in,0
10,DEM,Joseph R Biden,590
10,GRN,Howie Hawkins,8
10,LIB,Jo Jorgensen,55
10,REP,Donald J Trump,3289
11,,Write-in,1
11,DEM,Joseph R Biden,397
11,GRN,Howie Hawkins,0
11,LIB,Jo Jorgensen,13
11,REP,Donald J Trump,1172
12,,Write-in,0
12,DEM,Joseph R Biden,262
12,GRN,Howie Hawkins,7
12,LIB,Jo Jorgensen,7
12,REP,Donald J Trump,704
13,,Write-in,0
13,DEM,Joseph R Biden,0
13,GRN,Howie Hawkins,0
13,LIB,Jo Jorgensen,0
13,REP,Donald J Trump,0
14,,Write-in,0
14,DEM,Joseph R Biden,55
14,GRN,Howie Hawkins,2
14,LIB,Jo Jorgensen,0
14,REP,Donald J Trump,297
15,,Write-in,1
15,DEM,Joseph R Biden,651
15,GRN,Howie Hawkins,3
15,LIB,Jo Jorgensen,22
15,REP,Donald J Trump,1021
2,,Write-in,0
2,DEM,Joseph R Biden,150
2,GRN,Howie Hawkins,2
2,LIB,Jo Jorgensen,3
2,REP,Donald J Trump,346
3,,Write-in,0
3,DEM,Joseph R Biden,114
3,GRN,Howie Hawkins,1
3,LIB,Jo Jorgensen,3
3,REP,Donald J Trump,203
4,,Write-in,0
4,DEM,Joseph R Biden,373
4,GRN,Howie Hawkins,4
4,LIB,Jo Jorgensen,52
4,REP,Donald J Trump,2547
5,,Write-in,0
5,DEM,Joseph R Biden,230
5,GRN,Howie Hawkins,4
5,LIB,Jo Jorgensen,24
5,REP,Donald J Trump,1644
6,,Write-in,0
6,DEM,Joseph R Biden,349
6,GRN,Howie Hawkins,7
6,LIB,Jo Jorgensen,14
6,REP,Donald J Trump,1140
7,,Write-in,0
7,DEM,Joseph R Biden,232
7,GRN,Howie Hawkins,3
7,LIB,Jo Jorgensen,11
7,REP,Donald J Trump,1283
8,,Write-in,0
8,DEM,Joseph R Biden,497
8,GRN,Howie Hawkins,9
8,LIB,Jo Jorgensen,38
8,REP,Donald J Trump,3067
9,,Write-in,0
9,DEM,Joseph R Biden,29
9,GRN,Howie Hawkins,0
9,LIB,Jo Jorgensen,2
9,REP,Donald J Trump,238
