precinct,asian,black,hispanic,others,white,total,pct_asian,pct_black,pct_hispanic,pct_others,pct_white
1,33,252,1334,51,1910,3580,0.92%,7.04%,37.26%,1.42%,53.35%
2,41,239,1192,81,2389,3942,1.04%,6.06%,30.24%,2.05%,60.60%
3,49,1598,2323,96,4446,8512,0.58%,18.77%,27.29%,1.13%,52.23%
4,35,98,655,101,2740,3629,0.96%,2.70%,18.05%,2.78%,75.50%
