precinct,party,candidate,votes
106,DEM,Staci Williams,304
106,REP,Jeff Boyd,452
107,DEM,Staci Williams,78
107,REP,Jeff Boyd,203
108,DEM,Staci Williams,58
108,REP,Jeff Boyd,550
112,DEM,Staci Williams,72
112,REP,Jeff Boyd,644
114,DEM,Staci Williams,236
114,REP,Jeff Boyd,138
124,DEM,Staci Williams,368
124,REP,Jeff Boyd,283
137,DEM,Staci Williams,587
137,REP,Jeff Boyd,812
144,DEM,Staci Williams,378
144,REP,Jeff Boyd,507
146,DEM,Staci Williams,624
146,REP,Jeff Boyd,838
213,DEM,Staci Williams,178
213,REP,Jeff Boyd,1986
215,DEM,Staci Williams,360
215,REP,Jeff Boyd,1351
225,DEM,Staci Williams,4
225,REP,Jeff Boyd,63
228,DEM,Staci Williams,462
228,REP,Jeff Boyd,1215
230,DEM,Staci Williams,1012
230,REP,Jeff Boyd,2600
241,DEM,Staci Williams,752
241,REP,Jeff Boyd,2977
304,DEM,Staci Williams,522
304,REP,Jeff Boyd,1469
305,DEM,Staci Williams,12
305,REP,Jeff Boyd,18
306,DEM,Staci Williams,295
306,REP,Jeff Boyd,760
308,DEM,Staci Williams,70
308,REP,Jeff Boyd,120
319,DEM,Staci Williams,607
319,REP,Jeff Boyd,1794
327,DEM,Staci Williams,541
327,REP,Jeff Boyd,952
348,DEM,Staci Williams,98
348,REP,Jeff Boyd,391
351,DEM,Staci Williams,60
351,REP,Jeff Boyd,224
358,DEM,Staci Williams,458
358,REP,Jeff Boyd,2839
401,DEM,Staci Williams,32
401,REP,Jeff Boyd,69
402,DEM,Staci Williams,617
402,REP,Jeff Boyd,1199
420,DEM,Staci Williams,104
420,REP,Jeff Boyd,338
421,DEM,Staci Williams,574
421,REP,Jeff Boyd,1857
422,DEM,Staci Williams,107
422,REP,Jeff Boyd,913
423,DEM,Staci Williams,84
423,REP,Jeff Boyd,714
424,DEM,Staci Williams,400
424,REP,Jeff Boyd,1078
434,DEM,Staci Williams,255
434,REP,Jeff Boyd,406
435,DEM,Staci Williams,204
435,REP,Jeff Boyd,433
436,DEM,Staci Williams,711
436,REP,Jeff Boyd,1761
