precinct,party,candidate,votes
2,DEM,Susan Hays,63
2,REP,Sid Miller,763
3,DEM,Susan Hays,80
3,REP,Sid Miller,1323
4,DEM,Susan Hays,51
4,REP,Sid Miller,649
5,DEM,Susan Hays,7
5,REP,Sid Miller,115
6,DEM,Susan Hays,17
6,REP,Sid Miller,87
8,DEM,Susan Hays,78
8,REP,Sid Miller,486
9,DEM,Susan Hays,33
9,REP,Sid Miller,303
