precinct,party,candidate,votes
2,DEM,Rochelle Mercedes Garza,62
2,LIB,Mark Ash,13
2,REP,Ken Paxton,753
3,DEM,Rochelle Mercedes Garza,84
3,LIB,Mark Ash,20
3,REP,Ken Paxton,1305
4,DEM,Rochelle Mercedes Garza,50
4,LIB,Mark Ash,10
4,REP,Ken Paxton,641
5,DEM,Rochelle Mercedes Garza,7
5,LIB,Mark Ash,0
5,REP,Ken Paxton,115
6,DEM,Rochelle Mercedes Garza,14
6,LIB,Mark Ash,2
6,REP,Ken Paxton,89
8,DEM,Rochelle Mercedes Garza,84
8,LIB,Mark Ash,7
8,REP,Ken Paxton,479
9,DEM,Rochelle Mercedes Garza,39
9,LIB,Mark Ash,4
9,REP,Ken Paxton,298
