precinct,party,candidate,votes
2,DEM,Robert Johnson,60
2,REP,Jesse F. McClure III,769
3,DEM,Robert Johnson,71
3,REP,Jesse F. McClure III,1318
4,DEM,Robert Johnson,43
4,REP,Jesse F. McClure III,652
5,DEM,Robert Johnson,7
5,REP,Jesse F. McClure III,112
6,DEM,Robert Johnson,14
6,REP,Jesse F. McClure III,89
8,DEM,Robert Johnson,79
8,REP,Jesse F. McClure III,480
9,DEM,Robert Johnson,34
9,REP,Jesse F. McClure III,298
