precinct,party,candidate,votes
2,DEM,Mike Collier,62
2,LIB,Shanna Steele,15
2,REP,Dan Patrick,753
3,DEM,Mike Collier,102
3,LIB,Shanna Steele,23
3,REP,Dan Patrick,1289
4,DEM,Mike Collier,51
4,LIB,Shanna Steele,14
4,REP,Dan Patrick,637
5,DEM,Mike Collier,7
5,LIB,Shanna Steele,1
5,REP,Dan Patrick,114
6,DEM,Mike Collier,15
6,LIB,Shanna Steele,3
6,REP,Dan Patrick,87
8,DEM,Mike Collier,80
8,LIB,Shanna Steele,9
8,REP,Dan Patrick,485
9,DEM,Mike Collier,35
9,LIB,Shanna Steele,4
9,REP,Dan Patrick,304
