precinct,party,candidate,votes
1,DEM,"Mary ""MJ"" Hegar",220
1,GRN,David B. Collins,3
1,LIB,Kerry Douglas McKennon,27
1,REP,John Cornyn,1322
10,DEM,"Mary ""MJ"" Hegar",166
10,GRN,David B. Collins,10
10,LIB,Kerry Douglas McKennon,30
10,REP,John Cornyn,1435
11,DEM,"Mary ""MJ"" Hegar",96
11,GRN,David B. Collins,1
11,LIB,Kerry Douglas McKennon,9
11,REP,John Cornyn,383
12,DEM,"Mary ""MJ"" Hegar",79
12,GRN,David B. Collins,0
12,LIB,Kerry Douglas McKennon,9
12,REP,John Cornyn,656
13,DEM,"Mary ""MJ"" Hegar",139
13,GRN,David B. Collins,1
13,LIB,Kerry Douglas McKennon,8
13,REP,John Cornyn,505
14,DEM,"Mary ""MJ"" Hegar",57
14,GRN,David B. Collins,2
14,LIB,Kerry Douglas McKennon,7
14,REP,John Cornyn,308
15,DEM,"Mary ""MJ"" Hegar",110
15,GRN,David B. Collins,2
15,LIB,Kerry Douglas McKennon,28
15,REP,John Cornyn,1226
16,DEM,"Mary ""MJ"" Hegar",215
16,GRN,David B. Collins,3
16,LIB,Kerry Douglas McKennon,20
16,REP,John Cornyn,797
17,DEM,"Mary ""MJ"" Hegar",354
17,GRN,David B. Collins,7
17,LIB,Kerry Douglas McKennon,24
17,REP,John Cornyn,1018
18,DEM,"Mary ""MJ"" Hegar",118
18,GRN,David B. Collins,3
18,LIB,Kerry Douglas McKennon,12
18,REP,John Cornyn,256
19,DEM,"Mary ""MJ"" Hegar",3
19,GRN,David B. Collins,0
19,LIB,Kerry Douglas McKennon,0
19,REP,John Cornyn,4
2,DEM,"Mary ""MJ"" Hegar",131
2,GRN,David B. Collins,2
2,LIB,Kerry Douglas McKennon,28
2,REP,John Cornyn,1553
20,DEM,"Mary ""MJ"" Hegar",9
20,GRN,David B. Collins,1
20,LIB,Kerry Douglas McKennon,2
20,REP,John Cornyn,99
21,DEM,"Mary ""MJ"" Hegar",0
21,GRN,David B. Collins,0
21,LIB,Kerry Douglas McKennon,0
21,REP,John Cornyn,0
3,DEM,"Mary ""MJ"" Hegar",133
3,GRN,David B. Collins,2
3,LIB,Kerry Douglas McKennon,9
3,REP,John Cornyn,923
4,DEM,"Mary ""MJ"" Hegar",132
4,GRN,David B. Collins,1
4,LIB,Kerry Douglas McKennon,17
4,REP,John Cornyn,712
5,DEM,"Mary ""MJ"" Hegar",103
5,GRN,David B. Collins,1
5,LIB,Kerry Douglas McKennon,7
5,REP,John Cornyn,392
6,DEM,"Mary ""MJ"" Hegar",147
6,GRN,David B. Collins,3
6,LIB,Kerry Douglas McKennon,19
6,REP,John Cornyn,875
7,DEM,"Mary ""MJ"" Hegar",258
7,GRN,David B. Collins,5
7,LIB,Kerry Douglas McKennon,34
7,REP,John Cornyn,1378
8,DEM,"Mary ""MJ"" Hegar",113
8,GRN,David B. Collins,0
8,LIB,Kerry Douglas McKennon,7
8,REP,John Cornyn,545
9,DEM,"Mary ""MJ"" Hegar",221
9,GRN,David B. Collins,8
9,LIB,Kerry Douglas McKennon,23
9,REP,John Cornyn,1083
