precinct,party,candidate,votes
1,DEM,Elizabeth Davis Frizell,226
1,REP,Bert Richardson,1334
10,DEM,Elizabeth Davis Frizell,175
10,REP,Bert Richardson,1449
11,DEM,Elizabeth Davis Frizell,97
11,REP,Bert Richardson,388
12,DEM,Elizabeth Davis Frizell,79
12,REP,Bert Richardson,655
13,DEM,Elizabeth Davis Frizell,139
13,REP,Bert Richardson,506
14,DEM,Elizabeth Davis Frizell,59
14,REP,Bert Richardson,311
15,DEM,Elizabeth Davis Frizell,110
15,REP,Bert Richardson,1246
16,DEM,Elizabeth Davis Frizell,230
16,REP,Bert Richardson,791
17,DEM,Elizabeth Davis Frizell,363
17,REP,Bert Richardson,1007
18,DEM,Elizabeth Davis Frizell,128
18,REP,Bert Richardson,259
19,DEM,Elizabeth Davis Frizell,3
19,REP,Bert Richardson,4
2,DEM,Elizabeth Davis Frizell,123
2,REP,Bert Richardson,1576
20,DEM,Elizabeth Davis Frizell,10
20,REP,Bert Richardson,98
21,DEM,Elizabeth Davis Frizell,0
21,REP,Bert Richardson,0
3,DEM,Elizabeth Davis Frizell,131
3,REP,Bert Richardson,917
4,DEM,Elizabeth Davis Frizell,132
4,REP,Bert Richardson,715
5,DEM,Elizabeth Davis Frizell,102
5,REP,Bert Richardson,399
6,DEM,Elizabeth Davis Frizell,152
6,REP,Bert Richardson,890
7,DEM,Elizabeth Davis Frizell,251
7,REP,Bert Richardson,1408
8,DEM,Elizabeth Davis Frizell,111
8,REP,Bert Richardson,542
9,DEM,Elizabeth Davis Frizell,220
9,REP,Bert Richardson,1102
