precinct,party,candidate,votes
101,,Over Votes,0
101,,Under Votes,16
101,DEM,"Mary ""MJ"" Hegar",77
101,GRN,David B. Collins,2
101,LIB,Kerry Douglas McKennon,13
101,REP,John Cornyn,850
102,,Over Votes,0
102,,Under Votes,17
102,DEM,"Mary ""MJ"" Hegar",110
102,GRN,David B. Collins,2
102,LIB,Kerry Douglas McKennon,7
102,REP,John Cornyn,450
203,,Over Votes,0
203,,Under Votes,20
203,DEM,"Mary ""MJ"" Hegar",121
203,GRN,David B. Collins,6
203,LIB,Kerry Douglas McKennon,13
203,REP,John Cornyn,979
204,,Over Votes,0
204,,Under Votes,19
204,DEM,"Mary ""MJ"" Hegar",56
204,GRN,David B. Collins,3
204,LIB,Kerry Douglas McKennon,4
204,REP,John Cornyn,403
305,,Over Votes,0
305,,Under Votes,26
305,DEM,"Mary ""MJ"" Hegar",96
305,GRN,David B. Collins,4
305,LIB,Kerry Douglas McKennon,9
305,REP,John Cornyn,570
306,,Over Votes,0
306,,Under Votes,15
306,DEM,"Mary ""MJ"" Hegar",150
306,GRN,David B. Collins,2
306,LIB,Kerry Douglas McKennon,12
306,REP,John Cornyn,579
407,,Over Votes,0
407,,Under Votes,8
407,DEM,"Mary ""MJ"" Hegar",89
407,GRN,David B. Collins,2
407,LIB,Kerry Douglas McKennon,15
407,REP,John Cornyn,666
408,,Over Votes,0
408,,Under Votes,11
408,DEM,"Mary ""MJ"" Hegar",90
408,GRN,David B. Collins,5
408,LIB,Kerry Douglas McKennon,8
408,REP,John Cornyn,563
