precinct,party,candidate,votes
brazoria:11,DEM,Janet T. Dudding,691
brazoria:11,LIB,V. Alonzo Echevarria-Garza,55
brazoria:11,REP,Glenn Hegar,1070
brazoria:12,DEM,Janet T. Dudding,603
brazoria:12,LIB,V. Alonzo Echevarria-Garza,50
brazoria:12,REP,Glenn Hegar,1066
brazoria:13,DEM,Janet T. Dudding,874
brazoria:13,LIB,V. Alonzo Echevarria-Garza,65
brazoria:13,REP,Glenn Hegar,1368
brazoria:16,DEM,Janet T. Dudding,177
brazoria:16,LIB,V. Alonzo Echevarria-Garza,27
brazoria:16,REP,Glenn Hegar,584
brazoria:18,DEM,Janet T. Dudding,728
brazoria:18,LIB,V. Alonzo Echevarria-Garza,47
brazoria:18,REP,Glenn Hegar,1812
brazoria:21,DEM,Janet T. Dudding,1447
brazoria:21,LIB,V. Alonzo Echevarria-Garza,73
brazoria:21,REP,Glenn Hegar,676
brazoria:26,DEM,Janet T. Dudding,825
brazoria:26,LIB,V. Alonzo Echevarria-Garza,53
brazoria:26,REP,Glenn Hegar,1054
brazoria:27,DEM,Janet T. Dudding,633
brazoria:27,LIB,V. Alonzo Echevarria-Garza,20
brazoria:27,REP,Glenn Hegar,784
brazoria:28,DEM,Janet T. Dudding,775
brazoria:28,LIB,V. Alonzo Echevarria-Garza,54
brazoria:28,REP,Glenn Hegar,1227
brazoria:3,DEM,Janet T. Dudding,469
brazoria:3,LIB,V. Alonzo Echevarria-Garza,53
brazoria:3,REP,Glenn Hegar,1485
brazoria:34,DEM,Janet T. Dudding,531
brazoria:34,LIB,V. Alonzo Echevarria-Garza,45
brazoria:34,REP,Glenn Hegar,2119
brazoria:36,DEM,Janet T. Dudding,154
brazoria:36,LIB,V. Alonzo Echevarria-Garza,8
brazoria:36,REP,Glenn Hegar,386
brazoria:37,DEM,Janet T. Dudding,711
brazoria:37,LIB,V. Alonzo Echevarria-Garza,67
brazoria:37,REP,Glenn Hegar,1159
brazoria:39,DEM,Janet T. Dudding,383
brazoria:39,LIB,V. Alonzo Echevarria-Garza,49
brazoria:39,REP,Glenn Hegar,1017
brazoria:40,DEM,Janet T. Dudding,211
brazoria:40,LIB,V. Alonzo Echevarria-Garza,35
brazoria:40,REP,Glenn Hegar,911
brazoria:46,DEM,Janet T. Dudding,775
brazoria:46,LIB,V. Alonzo Echevarria-Garza,64
brazoria:46,REP,Glenn Hegar,1576
brazoria:47,DEM,Janet T. Dudding,487
brazoria:47,LIB,V. Alonzo Echevarria-Garza,50
brazoria:47,REP,Glenn Hegar,795
brazoria:51,DEM,Janet T. Dudding,462
brazoria:51,LIB,V. Alonzo Echevarria-Garza,37
brazoria:51,REP,Glenn Hegar,1405
brazoria:52,DEM,Janet T. Dudding,439
brazoria:52,LIB,V. Alonzo Echevarria-Garza,43
brazoria:52,REP,Glenn Hegar,1108
brazoria:54,DEM,Janet T. Dudding,975
brazoria:54,LIB,V. Alonzo Echevarria-Garza,45
brazoria:54,REP,Glenn Hegar,540
brazoria:61,DEM,Janet T. Dudding,92
brazoria:61,LIB,V. Alonzo Echevarria-Garza,13
brazoria:61,REP,Glenn Hegar,410
brazoria:64,DEM,Janet T. Dudding,4
brazoria:64,LIB,V. Alonzo Echevarria-Garza,0
brazoria:64,REP,Glenn Hegar,12
brazoria:65,DEM,Janet T. Dudding,826
brazoria:65,LIB,V. Alonzo Echevarria-Garza,47
brazoria:65,REP,Glenn Hegar,1128
brazoria:73,DEM,Janet T. Dudding,509
brazoria:73,LIB,V. Alonzo Echevarria-Garza,27
brazoria:73,REP,Glenn Hegar,310
brazoria:77,DEM,Janet T. Dudding,448
brazoria:77,LIB,V. Alonzo Echevarria-Garza,41
brazoria:77,REP,Glenn Hegar,1143
brazoria:78,DEM,Janet T. Dudding,328
brazoria:78,LIB,V. Alonzo Echevarria-Garza,20
brazoria:78,REP,Glenn Hegar,568
