precinct,asian,black,hispanic,others,white,total,pct_asian,pct_black,pct_hispanic,pct_others,pct_white
101,0,29,54,11,289,383,0.00%,7.57%,14.10%,2.87%,75.46%
102,1,6,37,21,355,420,0.24%,1.43%,8.81%,5.00%,84.52%
201,14,46,75,17,751,903,1.55%,5.09%,8.31%,1.88%,83.17%
301,6,22,29,16,242,315,1.90%,6.98%,9.21%,5.08%,76.83%
303,4,14,52,20,308,398,1.01%,3.52%,13.07%,5.03%,77.39%
401,17,110,109,11,592,839,2.03%,13.11%,12.99%,1.31%,70.56%
