precinct,party,candidate,votes
1,DEM,Jason Rogers,254
1,REP,Trent Ashby,500
10,DEM,Jason Rogers,33
10,REP,Trent Ashby,181
11,DEM,Jason Rogers,13
11,REP,Trent Ashby,95
12,DEM,Jason Rogers,12
12,REP,Trent Ashby,94
14,DEM,Jason Rogers,17
14,REP,Trent Ashby,169
15,DEM,Jason Rogers,36
15,REP,Trent Ashby,162
16,DEM,Jason Rogers,12
16,REP,Trent Ashby,212
17,DEM,Jason Rogers,7
17,REP,Trent Ashby,223
18,DEM,Jason Rogers,39
18,REP,Trent Ashby,87
19,DEM,Jason Rogers,88
19,REP,Trent Ashby,386
2,DEM,Jason Rogers,244
2,REP,Trent Ashby,732
20,DEM,Jason Rogers,12
20,REP,Trent Ashby,156
21,DEM,Jason Rogers,49
21,REP,Trent Ashby,216
22,DEM,Jason Rogers,37
22,REP,Trent Ashby,159
3,DEM,Jason Rogers,491
3,REP,Trent Ashby,352
4,DEM,Jason Rogers,307
4,REP,Trent Ashby,918
5,DEM,Jason Rogers,116
5,REP,Trent Ashby,833
6,DEM,Jason Rogers,176
6,REP,Trent Ashby,602
7,DEM,Jason Rogers,61
7,REP,Trent Ashby,577
8,DEM,Jason Rogers,40
8,REP,Trent Ashby,249
9,DEM,Jason Rogers,19
9,REP,Trent Ashby,341
