precinct,party,candidate,votes
1,GRN,David B. Collins,2
1,LIB,Kerry Douglas McKennon,8
1,,Write-in,0
1,DEM,"Mary ""MJ"" Hegar",276
1,REP,John Cornyn,472
10,GRN,David B. Collins,2
10,LIB,Kerry Douglas McKennon,3
10,,Write-in,0
10,DEM,"Mary ""MJ"" Hegar",35
10,REP,John Cornyn,177
11,GRN,David B. Collins,0
11,LIB,Kerry Douglas McKennon,3
11,,Write-in,0
11,DEM,"Mary ""MJ"" Hegar",12
11,REP,John Cornyn,93
12,GRN,David B. Collins,0
12,LIB,Kerry Douglas McKennon,0
12,,Write-in,0
12,DEM,"Mary ""MJ"" Hegar",15
12,REP,John Cornyn,91
14,GRN,David B. Collins,1
14,LIB,Kerry Douglas McKennon,1
14,,Write-in,0
14,DEM,"Mary ""MJ"" Hegar",22
14,REP,John Cornyn,162
15,GRN,David B. Collins,0
15,LIB,Kerry Douglas McKennon,0
15,,Write-in,0
15,DEM,"Mary ""MJ"" Hegar",42
15,REP,John Cornyn,157
16,GRN,David B. Collins,0
16,LIB,Kerry Douglas McKennon,4
16,,Write-in,0
16,DEM,"Mary ""MJ"" Hegar",19
16,REP,John Cornyn,202
17,GRN,David B. Collins,0
17,LIB,Kerry Douglas McKennon,0
17,,Write-in,0
17,DEM,"Mary ""MJ"" Hegar",12
17,REP,John Cornyn,220
18,GRN,David B. Collins,1
18,LIB,Kerry Douglas McKennon,0
18,,Write-in,0
18,DEM,"Mary ""MJ"" Hegar",40
18,REP,John Cornyn,87
19,GRN,David B. Collins,2
19,LIB,Kerry Douglas McKennon,3
19,,Write-in,0
19,DEM,"Mary ""MJ"" Hegar",99
19,REP,John Cornyn,370
2,GRN,David B. Collins,5
2,LIB,Kerry Douglas McKennon,5
2,,Write-in,0
2,DEM,"Mary ""MJ"" Hegar",266
2,REP,John Cornyn,702
20,GRN,David B. Collins,0
20,LIB,Kerry Douglas McKennon,1
20,,Write-in,0
20,DEM,"Mary ""MJ"" Hegar",15
20,REP,John Cornyn,150
21,GRN,David B. Collins,0
21,LIB,Kerry Douglas McKennon,3
21,,Write-in,0
21,DEM,"Mary ""MJ"" Hegar",56
21,REP,John Cornyn,206
22,GRN,David B. Collins,0
22,LIB,Kerry Douglas McKennon,6
22,,Write-in,0
22,DEM,"Mary ""MJ"" Hegar",38
22,REP,John Cornyn,154
3,GRN,David B. Collins,3
3,LIB,Kerry Douglas McKennon,9
3,,Write-in,0
3,DEM,"Mary ""MJ"" Hegar",509
3,REP,John Cornyn,323
4,GRN,David B. Collins,4
4,LIB,Kerry Douglas McKennon,15
4,,Write-in,0
4,DEM,"Mary ""MJ"" Hegar",326
4,REP,John Cornyn,893
5,GRN,David B. Collins,5
5,LIB,Kerry Douglas McKennon,12
5,,Write-in,1
5,DEM,"Mary ""MJ"" Hegar",126
5,REP,John Cornyn,812
6,GRN,David B. Collins,0
6,LIB,Kerry Douglas McKennon,9
6,,Write-in,0
6,DEM,"Mary ""MJ"" Hegar",187
6,REP,John Cornyn,576
7,GRN,David B. Collins,1
7,LIB,Kerry Douglas McKennon,5
7,,Write-in,1
7,DEM,"Mary ""MJ"" Hegar",69
7,REP,John Cornyn,565
8,GRN,David B. Collins,2
8,LIB,Kerry Douglas McKennon,1
8,,Write-in,0
8,DEM,"Mary ""MJ"" Hegar",46
8,REP,John Cornyn,238
9,GRN,David B. Collins,0
9,LIB,Kerry Douglas McKennon,4
9,,Write-in,0
9,DEM,"Mary ""MJ"" Hegar",20
9,REP,John Cornyn,334
