precinct,asian,black,hispanic,others,white,total,pct_asian,pct_black,pct_hispanic,pct_others,pct_white
aransas:1,17,35,635,104,2318,3109,0.55%,1.13%,20.42%,3.35%,74.56%
aransas:2,135,86,2439,219,2818,5697,2.37%,1.51%,42.81%,3.84%,49.46%
aransas:3,213,147,1146,149,4162,5817,3.66%,2.53%,19.70%,2.56%,71.55%
aransas:4,233,55,709,169,3710,4876,4.78%,1.13%,14.54%,3.47%,76.09%
aransas:1A,37,59,1049,108,1783,3036,1.22%,1.94%,34.55%,3.56%,58.73%
aransas:4A,20,12,180,58,1025,1295,1.54%,0.93%,13.90%,4.48%,79.15%
austin:101,21,277,616,18,1321,2253,0.93%,12.29%,27.34%,0.80%,58.63%
austin:102,9,210,438,36,1172,1865,0.48%,11.26%,23.49%,1.93%,62.84%
austin:103,10,138,279,47,1486,1960,0.51%,7.04%,14.23%,2.40%,75.82%
austin:104,12,59,314,32,751,1168,1.03%,5.05%,26.88%,2.74%,64.30%
austin:205,39,340,649,98,2835,3961,0.98%,8.58%,16.38%,2.47%,71.57%
austin:206,5,45,136,65,1362,1613,0.31%,2.79%,8.43%,4.03%,84.44%
austin:207,1,61,110,44,742,958,0.10%,6.37%,11.48%,4.59%,77.45%
austin:208,0,34,109,23,652,818,0.00%,4.16%,13.33%,2.81%,79.71%
austin:309,4,21,130,26,679,860,0.47%,2.44%,15.12%,3.02%,78.95%
austin:310,99,409,1294,69,2518,4389,2.26%,9.32%,29.48%,1.57%,57.37%
austin:311,33,437,1264,3,612,2349,1.40%,18.60%,53.81%,0.13%,26.05%
austin:412,12,161,213,13,509,908,1.32%,17.73%,23.46%,1.43%,56.06%
austin:413,13,121,659,17,1493,2303,0.56%,5.25%,28.61%,0.74%,64.83%
austin:414,33,176,1076,34,1119,2438,1.35%,7.22%,44.13%,1.39%,45.90%
austin:415,13,302,765,15,1229,2324,0.56%,12.99%,32.92%,0.65%,52.88%
burleson:113,11,91,158,27,685,972,1.13%,9.36%,16.26%,2.78%,70.47%
burleson:114,21,391,1041,44,1621,3118,0.67%,12.54%,33.39%,1.41%,51.99%
burleson:203,7,47,112,1,395,562,1.25%,8.36%,19.93%,0.18%,70.28%
burleson:204,14,88,147,3,727,979,1.43%,8.99%,15.02%,0.31%,74.26%
burleson:207,4,201,98,4,347,654,0.61%,30.73%,14.98%,0.61%,53.06%
burleson:211,3,175,302,25,952,1457,0.21%,12.01%,20.73%,1.72%,65.34%
burleson:215,6,63,256,38,547,910,0.66%,6.92%,28.13%,4.18%,60.11%
burleson:301,8,185,506,39,1365,2103,0.38%,8.80%,24.06%,1.85%,64.91%
burleson:305,4,56,85,26,559,730,0.55%,7.67%,11.64%,3.56%,76.58%
burleson:308,1,79,46,2,439,567,0.18%,13.93%,8.11%,0.35%,77.43%
burleson:309,2,50,101,31,739,923,0.22%,5.42%,10.94%,3.36%,80.07%
burleson:406,11,472,519,36,825,1863,0.59%,25.34%,27.86%,1.93%,44.28%
burleson:410,26,247,341,133,2057,2804,0.93%,8.81%,12.16%,4.74%,73.36%
calhoun:1,94,93,2562,0,419,3159,2.98%,2.94%,81.10%,0.00%,13.26%
calhoun:2,32,22,537,6,441,1038,3.08%,2.12%,51.73%,0.58%,42.49%
calhoun:3,8,16,172,25,533,754,1.06%,2.12%,22.81%,3.32%,70.69%
calhoun:4,119,170,1869,0,575,2702,4.40%,6.29%,69.17%,0.00%,21.28%
calhoun:5,243,47,1102,15,1321,2728,8.91%,1.72%,40.40%,0.55%,48.42%
calhoun:6,10,21,457,6,225,719,1.39%,2.92%,63.56%,0.83%,31.29%
calhoun:7,541,103,1521,52,1479,3696,14.64%,2.79%,41.15%,1.41%,40.02%
calhoun:8,11,8,116,22,508,665,1.65%,1.20%,17.44%,3.31%,76.39%
calhoun:9,29,35,910,17,731,1722,1.68%,2.03%,52.85%,0.99%,42.45%
calhoun:10,78,16,473,45,1326,1938,4.02%,0.83%,24.41%,2.32%,68.42%
calhoun:11,4,3,139,23,816,985,0.41%,0.30%,14.11%,2.34%,82.84%
dewitt:101,24,493,1363,6,1619,3505,0.68%,14.07%,38.89%,0.17%,46.19%
dewitt:102,18,565,1189,0,412,2178,0.83%,25.94%,54.59%,0.00%,18.92%
dewitt:201,3,47,226,2,447,725,0.41%,6.48%,31.17%,0.28%,61.66%
dewitt:202,24,153,818,21,1179,2195,1.09%,6.97%,37.27%,0.96%,53.71%
dewitt:203,2,117,558,0,967,1642,0.12%,7.13%,33.98%,0.00%,58.89%
dewitt:301,6,65,651,0,1270,1990,0.30%,3.27%,32.71%,0.00%,63.82%
dewitt:302,1,88,724,19,1056,1888,0.05%,4.66%,38.35%,1.01%,55.93%
dewitt:303,1,21,199,12,485,718,0.14%,2.92%,27.72%,1.67%,67.55%
dewitt:401,22,290,991,43,2265,3611,0.61%,8.03%,27.44%,1.19%,62.73%
dewitt:402,4,28,171,15,1154,1372,0.29%,2.04%,12.46%,1.09%,84.11%
fayette:2,2,11,39,11,229,292,0.68%,3.77%,13.36%,3.77%,78.42%
fayette:3,3,13,117,17,404,554,0.54%,2.35%,21.12%,3.07%,72.92%
fayette:4,5,12,66,20,765,868,0.58%,1.38%,7.60%,2.30%,88.13%
fayette:5,0,5,40,9,278,332,0.00%,1.51%,12.05%,2.71%,83.73%
fayette:6,1,10,48,17,475,551,0.18%,1.81%,8.71%,3.09%,86.21%
fayette:7,1,21,41,16,571,650,0.15%,3.23%,6.31%,2.46%,87.85%
fayette:8,1,30,85,11,437,564,0.18%,5.32%,15.07%,1.95%,77.48%
fayette:9,0,7,61,6,298,372,0.00%,1.88%,16.40%,1.61%,80.11%
fayette:10,3,24,116,15,660,818,0.37%,2.93%,14.18%,1.83%,80.68%
fayette:11,1,14,61,25,466,567,0.18%,2.47%,10.76%,4.41%,82.19%
fayette:12,1,54,263,2,402,722,0.14%,7.48%,36.43%,0.28%,55.68%
fayette:13,2,52,248,39,753,1094,0.18%,4.75%,22.67%,3.56%,68.83%
fayette:14,1,5,68,10,217,301,0.33%,1.66%,22.59%,3.32%,72.09%
fayette:15,0,4,49,2,380,435,0.00%,0.92%,11.26%,0.46%,87.36%
fayette:16,15,118,963,28,1255,2379,0.63%,4.96%,40.48%,1.18%,52.75%
fayette:17,5,6,61,11,474,557,0.90%,1.08%,10.95%,1.97%,85.10%
fayette:1E,14,161,377,26,1016,1594,0.88%,10.10%,23.65%,1.63%,63.74%
fayette:1N,19,406,989,31,2293,3738,0.51%,10.86%,26.46%,0.83%,61.34%
fayette:1W,15,84,175,8,809,1091,1.37%,7.70%,16.04%,0.73%,74.15%
fayette:20,12,35,145,14,793,999,1.20%,3.50%,14.51%,1.40%,79.38%
fayette:21,0,6,37,3,267,313,0.00%,1.92%,11.82%,0.96%,85.30%
fayette:22,1,5,24,0,220,249,0.40%,2.01%,9.64%,0.00%,88.35%
fayette:23,0,2,20,0,249,271,0.00%,0.74%,7.38%,0.00%,91.88%
fayette:24,0,6,34,3,296,339,0.00%,1.77%,10.03%,0.88%,87.32%
fayette:25,26,491,969,0,2497,3982,0.65%,12.33%,24.33%,0.00%,62.71%
fayette:26,1,140,120,5,537,803,0.12%,17.43%,14.94%,0.62%,66.87%
fort-bend:1001,97,744,1621,0,1537,3990,2.43%,18.65%,40.63%,0.00%,38.52%
fort-bend:1007,213,519,374,56,1017,2179,9.78%,23.82%,17.16%,2.57%,46.67%
