precinct,party,candidate,votes
101,,Over Votes,0
101,,Under Votes,1
101,DEM,Mike Collier,12
101,LIB,Shanna Steele,2
101,REP,Dan Patrick,81
103,,Over Votes,0
103,,Under Votes,0
103,DEM,Mike Collier,3
103,LIB,Shanna Steele,0
103,REP,Dan Patrick,90
202,,Over Votes,0
202,,Under Votes,0
202,DEM,Mike Collier,10
202,LIB,Shanna Steele,3
202,REP,Dan Patrick,86
203,,Over Votes,0
203,,Under Votes,1
203,DEM,Mike Collier,11
203,LIB,Shanna Steele,1
203,REP,Dan Patrick,127
303,,Over Votes,0
303,,Under Votes,0
303,DEM,Mike Collier,19
303,LIB,Shanna Steele,5
303,REP,Dan Patrick,138
403,,Over Votes,0
403,,Under Votes,0
403,DEM,Mike Collier,8
403,LIB,Shanna Steele,2
403,REP,Dan Patrick,70
404,,Over Votes,0
404,,Under Votes,1
404,DEM,Mike Collier,7
404,LIB,Shanna Steele,1
404,REP,Dan Patrick,93
