precinct,registered,ballots_cast,blank
1,2012,,
2,2299,,
3,1372,,
5,464,,
7,828,,
8,262,,
9,737,,
10,359,,
12,401,,
13,350,,
14,454,,
18,2032,,
19,349,,
20,353,,
22,391,,
26,180,,
27,1229,,
28,2376,,
29,349,,
