precinct,party,candidate,votes
1,IND,IND Nathan Lewis,30
1,REP,Jodey C. Arrington,290
10,IND,IND Nathan Lewis,19
10,REP,Jodey C. Arrington,162
11,IND,IND Nathan Lewis,24
11,REP,Jodey C. Arrington,327
12,IND,IND Nathan Lewis,1
12,REP,Jodey C. Arrington,80
2,IND,IND Nathan Lewis,45
2,REP,Jodey C. Arrington,136
3,IND,IND Nathan Lewis,22
3,REP,Jodey C. Arrington,261
4,IND,IND Nathan Lewis,1
4,REP,Jodey C. Arrington,44
5,IND,IND Nathan Lewis,13
5,REP,Jodey C. Arrington,160
6,IND,IND Nathan Lewis,16
6,REP,Jodey C. Arrington,110
8,IND,IND Nathan Lewis,95
8,REP,Jodey C. Arrington,772
9,IND,IND Nathan Lewis,73
9,REP,Jodey C. Arrington,311
