precinct,party,candidate,votes
1,DEM,Susan Hays,32
1,REP,Sid Miller,292
10,DEM,Susan Hays,23
10,REP,Sid Miller,158
11,DEM,Susan Hays,30
11,REP,Sid Miller,321
12,DEM,Susan Hays,5
12,REP,Sid Miller,80
2,DEM,Susan Hays,74
2,REP,Sid Miller,121
3,DEM,Susan Hays,32
3,REP,Sid Miller,255
4,DEM,Susan Hays,1
4,REP,Sid Miller,44
5,DEM,Susan Hays,16
5,REP,Sid Miller,158
6,DEM,Susan Hays,21
6,REP,Sid Miller,108
8,DEM,Susan Hays,126
8,REP,Sid Miller,745
9,DEM,Susan Hays,89
9,REP,Sid Miller,303
