precinct,party,candidate,votes
1,REP,Ken Paxton,123
1,LIB,Mark Ash,0
1,DEM,Rochelle Mercedes Garza,11
2,REP,Ken Paxton,127
2,LIB,Mark Ash,0
2,DEM,Rochelle Mercedes Garza,28
3,REP,Ken Paxton,118
3,LIB,Mark Ash,0
3,DEM,Rochelle Mercedes Garza,15
4,REP,Ken Paxton,105
4,LIB,Mark Ash,2
4,DEM,Rochelle Mercedes Garza,32
