precinct,party,candidate,votes
101,DEM,Elizabeth Davis Frizell,1026
101,REP,Bert Richardson,1314
102,DEM,Elizabeth Davis Frizell,775
102,REP,Bert Richardson,507
103,DEM,Elizabeth Davis Frizell,68
103,REP,Bert Richardson,356
104,DEM,Elizabeth Davis Frizell,107
104,REP,Bert Richardson,628
105,DEM,Elizabeth Davis Frizell,876
105,REP,Bert Richardson,3905
106,DEM,Elizabeth Davis Frizell,378
106,REP,Bert Richardson,1704
107,DEM,Elizabeth Davis Frizell,193
107,REP,Bert Richardson,1230
108,DEM,Elizabeth Davis Frizell,169
108,REP,Bert Richardson,1183
201,DEM,Elizabeth Davis Frizell,710
201,REP,Bert Richardson,1522
202,DEM,Elizabeth Davis Frizell,610
202,REP,Bert Richardson,1551
203,DEM,Elizabeth Davis Frizell,269
203,REP,Bert Richardson,375
204,DEM,Elizabeth Davis Frizell,177
204,REP,Bert Richardson,606
205,DEM,Elizabeth Davis Frizell,533
205,REP,Bert Richardson,2330
206,DEM,Elizabeth Davis Frizell,265
206,REP,Bert Richardson,782
207,DEM,Elizabeth Davis Frizell,139
207,REP,Bert Richardson,688
208,DEM,Elizabeth Davis Frizell,240
208,REP,Bert Richardson,851
209,DEM,Elizabeth Davis Frizell,150
209,REP,Bert Richardson,739
210,DEM,Elizabeth Davis Frizell,212
210,REP,Bert Richardson,1343
301,DEM,Elizabeth Davis Frizell,473
301,REP,Bert Richardson,921
302,DEM,Elizabeth Davis Frizell,1302
302,REP,Bert Richardson,2737
303,DEM,Elizabeth Davis Frizell,116
303,REP,Bert Richardson,598
304,DEM,Elizabeth Davis Frizell,632
304,REP,Bert Richardson,1335
305,DEM,Elizabeth Davis Frizell,176
305,REP,Bert Richardson,959
306,DEM,Elizabeth Davis Frizell,384
306,REP,Bert Richardson,2433
307,DEM,Elizabeth Davis Frizell,196
307,REP,Bert Richardson,1384
308,DEM,Elizabeth Davis Frizell,142
308,REP,Bert Richardson,794
309,DEM,Elizabeth Davis Frizell,112
309,REP,Bert Richardson,503
401,DEM,Elizabeth Davis Frizell,481
401,REP,Bert Richardson,516
402,DEM,Elizabeth Davis Frizell,511
402,REP,Bert Richardson,1199
403,DEM,Elizabeth Davis Frizell,410
403,REP,Bert Richardson,1869
404,DEM,Elizabeth Davis Frizell,518
404,REP,Bert Richardson,2222
405,DEM,Elizabeth Davis Frizell,129
405,REP,Bert Richardson,222
406,DEM,Elizabeth Davis Frizell,304
406,REP,Bert Richardson,1860
407,DEM,Elizabeth Davis Frizell,45
407,REP,Bert Richardson,50
408,DEM,Elizabeth Davis Frizell,361
408,REP,Bert Richardson,998
409,DEM,Elizabeth Davis Frizell,868
409,REP,Bert Richardson,2281
