precinct,party,candidate,votes
101,DEM,Brandon Birmingham,106
101,REP,David Newell,476
210,DEM,Brandon Birmingham,88
210,REP,David Newell,389
302,DEM,Brandon Birmingham,105
302,REP,David Newell,539
405,DEM,Brandon Birmingham,128
405,REP,David Newell,544
