precinct,party,candidate,votes
101,DEM,Chrysta Castaneda,114
101,GRN,"Katija ""Kat"" Gruene",5
101,LIB,Matt Sterett,8
101,REP,"James ""Jim"" Wright",463
210,DEM,Chrysta Castaneda,80
210,GRN,"Katija ""Kat"" Gruene",2
210,LIB,Matt Sterett,5
210,REP,"James ""Jim"" Wright",401
302,DEM,Chrysta Castaneda,102
302,GRN,"Katija ""Kat"" Gruene",4
302,LIB,Matt Sterett,7
302,REP,"James ""Jim"" Wright",541
405,DEM,Chrysta Castaneda,127
405,GRN,"Katija ""Kat"" Gruene",4
405,LIB,Matt Sterett,7
405,REP,"James ""Jim"" Wright",546
