precinct,party,candidate,votes
1,,Kathleen Brown,12
1,,Ronny Jackson,322
2,,Kathleen Brown,3
2,,Ronny Jackson,23
3,,Kathleen Brown,10
3,,Ronny Jackson,133
4,,Kathleen Brown,20
4,,Ronny Jackson,319
5,,Kathleen Brown,13
5,,Ronny Jackson,211
6,,Kathleen Brown,25
6,,Ronny Jackson,313
7,,Kathleen Brown,1
7,,Ronny Jackson,28
9,,Kathleen Brown,8
9,,Ronny Jackson,61
