precinct,party,candidate,votes
1,,Debra Lehrmann,314
1,,Erin A. Nowell,11
1,,Thomas Edward Oxford,4
2,,Debra Lehrmann,23
2,,Erin A. Nowell,3
2,,Thomas Edward Oxford,0
3,,Debra Lehrmann,133
3,,Erin A. Nowell,6
3,,Thomas Edward Oxford,2
4,,Debra Lehrmann,310
4,,Erin A. Nowell,16
4,,Thomas Edward Oxford,3
5,,Debra Lehrmann,210
5,,Erin A. Nowell,9
5,,Thomas Edward Oxford,0
6,,Debra Lehrmann,308
6,,Erin A. Nowell,21
6,,Thomas Edward Oxford,4
7,,Debra Lehrmann,27
7,,Erin A. Nowell,1
7,,Thomas Edward Oxford,1
9,,Debra Lehrmann,62
9,,Erin A. Nowell,6
9,,Thomas Edward Oxford,0
