precinct,asian,black,hispanic,others,white,total,pct_asian,pct_black,pct_hispanic,pct_others,pct_white
1000,46,65,849,182,3336,4478,1.03%,1.45%,18.96%,4.06%,74.50%
1001,25,86,524,103,2065,2803,0.89%,3.07%,18.69%,3.67%,73.67%
1002,71,100,460,79,1975,2685,2.64%,3.72%,17.13%,2.94%,73.56%
1003,53,274,1673,248,3598,5846,0.91%,4.69%,28.62%,4.24%,61.55%
1004,410,1490,1220,154,4069,7343,5.58%,20.29%,16.61%,2.10%,55.41%
1005,48,95,497,164,2780,3584,1.34%,2.65%,13.87%,4.58%,77.57%
1006,345,1723,1909,327,6071,10375,3.33%,16.61%,18.40%,3.15%,58.52%
1007,310,1713,1641,164,4608,8436,3.67%,20.31%,19.45%,1.94%,54.62%
1008,24,33,280,89,1377,1803,1.33%,1.83%,15.53%,4.94%,76.37%
1009,230,990,2304,159,3258,6941,3.31%,14.26%,33.19%,2.29%,46.94%
1010,119,286,1310,145,2822,4682,2.54%,6.11%,27.98%,3.10%,60.27%
1011,116,533,1618,109,2928,5304,2.19%,10.05%,30.51%,2.06%,55.20%
1012,92,175,439,132,2728,3566,2.58%,4.91%,12.31%,3.70%,76.50%
1013,133,602,3621,166,3011,7533,1.77%,7.99%,48.07%,2.20%,39.97%
1014,45,128,124,5,372,674,6.68%,18.99%,18.40%,0.74%,55.19%
1015,209,333,509,102,2648,3801,5.50%,8.76%,13.39%,2.68%,69.67%
1016,287,487,934,81,3116,4905,5.85%,9.93%,19.04%,1.65%,63.53%
1017,193,170,208,31,1188,1790,10.78%,9.50%,11.62%,1.73%,66.37%
1018,424,685,1699,187,5184,8179,5.18%,8.38%,20.77%,2.29%,63.38%
1019,335,594,1734,111,2640,5414,6.19%,10.97%,32.03%,2.05%,48.76%
1020,341,390,727,160,4141,5759,5.92%,6.77%,12.62%,2.78%,71.90%
1021,299,342,695,145,3216,4697,6.37%,7.28%,14.80%,3.09%,68.47%
1022,290,568,1229,210,3456,5753,5.04%,9.87%,21.36%,3.65%,60.07%
1023,378,637,1122,180,4102,6419,5.89%,9.92%,17.48%,2.80%,63.90%
1024,90,80,259,121,2219,2769,3.25%,2.89%,9.35%,4.37%,80.14%
1025,283,1073,1589,244,4652,7841,3.61%,13.68%,20.27%,3.11%,59.33%
1026,378,1861,994,75,2532,5840,6.47%,31.87%,17.02%,1.28%,43.36%
1027,277,1080,582,37,1331,3307,8.38%,32.66%,17.60%,1.12%,40.25%
1028,1748,1381,785,90,2142,6146,28.44%,22.47%,12.77%,1.46%,34.85%
1029,980,863,778,100,3012,5733,17.09%,15.05%,13.57%,1.74%,52.54%
1030,944,553,971,125,4644,7237,13.04%,7.64%,13.42%,1.73%,64.17%
1031,700,478,493,119,2993,4783,14.64%,9.99%,10.31%,2.49%,62.58%
1032,3177,577,853,170,4673,9450,33.62%,6.11%,9.03%,1.80%,49.45%
1033,3701,856,897,133,4031,9618,38.48%,8.90%,9.33%,1.38%,41.91%
1034,3053,839,804,139,4274,9109,33.52%,9.21%,8.83%,1.53%,46.92%
1035,630,375,415,72,2726,4218,14.94%,8.89%,9.84%,1.71%,64.63%
1036,155,129,187,88,4368,4927,3.15%,2.62%,3.80%,1.79%,88.65%
