Precinct,Rep,Mod,Dem,Total,Rep Share,Mod Share,Dem Share,Winning Party,Party Strength
101,127,4,100,231,0.5497835498,0.0173160173,0.4329004329,Rep,2
102,288,12,139,439,0.6560364465,0.0273348519,0.3166287016,Rep,3
103,376,4,47,427,0.8805620609,0.0093676815,0.1100702576,Rep,3
201,314,6,50,370,0.8486486486,0.0162162162,0.1351351351,Rep,3
202,160,8,257,425,0.3764705882,0.0188235294,0.6047058824,Dem,2
203,34,3,145,182,0.1868131868,0.0164835165,0.7967032967,Dem,3
301,348,8,78,434,0.8018433180,0.0184331797,0.1797235023,Rep,3
302,473,12,116,601,0.7870216306,0.0199667221,0.1930116473,Rep,3
303,292,4,22,318,0.9182389937,0.0125786164,0.0691823899,Rep,3
401,306,4,18,328,0.9329268293,0.0121951220,0.0548780488,Rep,3
402,414,10,96,520,0.7961538462,0.0192307692,0.1846153846,Rep,3
403,313,9,91,413,0.7578692494,0.0217917676,0.2203389831,Rep,3
