precinct,party,candidate,votes
1,DEM,Gisela D. Triana,180
1,LIB,Tom Oxford,17
1,REP,Brett Busby,667
10,DEM,Gisela D. Triana,544
10,LIB,Tom Oxford,86
10,REP,Brett Busby,3290
11,DEM,Gisela D. Triana,248
11,LIB,Tom Oxford,32
11,REP,Brett Busby,1110
12,DEM,Gisela D. Triana,213
12,LIB,Tom Oxford,34
12,REP,Brett Busby,920
13,DEM,Gisela D. Triana,420
13,LIB,Tom Oxford,44
13,REP,Brett Busby,2301
14,DEM,Gisela D. Triana,433
14,LIB,Tom Oxford,52
14,REP,Brett Busby,2031
15,DEM,Gisela D. Triana,57
15,LIB,Tom Oxford,13
15,REP,Brett Busby,267
16,DEM,Gisela D. Triana,683
16,LIB,Tom Oxford,67
16,REP,Brett Busby,3988
2,DEM,Gisela D. Triana,475
2,LIB,Tom Oxford,66
2,REP,Brett Busby,1950
3,DEM,Gisela D. Triana,369
3,LIB,Tom Oxford,54
3,REP,Brett Busby,1708
4,DEM,Gisela D. Triana,316
4,LIB,Tom Oxford,47
4,REP,Brett Busby,1262
5,DEM,Gisela D. Triana,204
5,LIB,Tom Oxford,34
5,REP,Brett Busby,1461
7,DEM,Gisela D. Triana,64
7,LIB,Tom Oxford,16
7,REP,Brett Busby,607
8,DEM,Gisela D. Triana,336
8,LIB,Tom Oxford,52
8,REP,Brett Busby,1837
9,DEM,Gisela D. Triana,486
9,LIB,Tom Oxford,77
9,REP,Brett Busby,2798
