precinct,party,candidate,votes
1,DEM,Brandon Birmingham,176
1,REP,David Newell,683
10,DEM,Brandon Birmingham,578
10,REP,David Newell,3322
11,DEM,Brandon Birmingham,252
11,REP,David Newell,1126
12,DEM,Brandon Birmingham,226
12,REP,David Newell,937
13,DEM,Brandon Birmingham,432
13,REP,David Newell,2319
14,DEM,Brandon Birmingham,425
14,REP,David Newell,2079
15,DEM,Brandon Birmingham,64
15,REP,David Newell,274
16,DEM,Brandon Birmingham,697
16,REP,David Newell,4023
2,DEM,Brandon Birmingham,501
2,REP,David Newell,1984
3,DEM,Brandon Birmingham,392
3,REP,David Newell,1731
4,DEM,Brandon Birmingham,323
4,REP,David Newell,1297
5,DEM,Brandon Birmingham,216
5,REP,David Newell,1481
7,DEM,Brandon Birmingham,68
7,REP,David Newell,614
8,DEM,Brandon Birmingham,354
8,REP,David Newell,1855
9,DEM,Brandon Birmingham,504
9,REP,David Newell,2844
