precinct,party,candidate,votes
1,DEM,Amy Clark Meachum,190
1,LIB,Mark Ash,20
1,REP,Nathan Hecht,661
10,DEM,Amy Clark Meachum,580
10,LIB,Mark Ash,86
10,REP,Nathan Hecht,3274
11,DEM,Amy Clark Meachum,258
11,LIB,Mark Ash,30
11,REP,Nathan Hecht,1105
12,DEM,Amy Clark Meachum,234
12,LIB,Mark Ash,29
12,REP,Nathan Hecht,912
13,DEM,Amy Clark Meachum,449
13,LIB,Mark Ash,44
13,REP,Nathan Hecht,2280
14,DEM,Amy Clark Meachum,453
14,LIB,Mark Ash,44
14,REP,Nathan Hecht,2038
15,DEM,Amy Clark Meachum,64
15,LIB,Mark Ash,15
15,REP,Nathan Hecht,262
16,DEM,Amy Clark Meachum,733
16,LIB,Mark Ash,57
16,REP,Nathan Hecht,3981
2,DEM,Amy Clark Meachum,508
2,LIB,Mark Ash,64
2,REP,Nathan Hecht,1937
3,DEM,Amy Clark Meachum,384
3,LIB,Mark Ash,36
3,REP,Nathan Hecht,1712
4,DEM,Amy Clark Meachum,336
4,LIB,Mark Ash,39
4,REP,Nathan Hecht,1259
5,DEM,Amy Clark Meachum,221
5,LIB,Mark Ash,37
5,REP,Nathan Hecht,1446
7,DEM,Amy Clark Meachum,65
7,LIB,Mark Ash,15
7,REP,Nathan Hecht,614
8,DEM,Amy Clark Meachum,355
8,LIB,Mark Ash,49
8,REP,Nathan Hecht,1823
9,DEM,Amy Clark Meachum,515
9,LIB,Mark Ash,77
9,REP,Nathan Hecht,2792
