precinct,party,candidate,votes
101,,Jacqueline Abernathy,0
101,,Mark V. Goloby,0
101,,Rejected write-ins,0
101,,Unassigned write-ins,0
101,DEM,Beto O'Rourke,15
101,GRN,Delilah Barrios,0
101,LIB,Mark Tippetts,3
101,REP,Greg Abbott,125
102,,Jacqueline Abernathy,0
102,,Mark V. Goloby,0
102,,Rejected write-ins,0
102,,Unassigned write-ins,0
102,DEM,Beto O'Rourke,5
102,GRN,Delilah Barrios,0
102,LIB,Mark Tippetts,0
102,REP,Greg Abbott,31
103,,Jacqueline Abernathy,0
103,,Mark V. Goloby,0
103,,Rejected write-ins,0
103,,Unassigned write-ins,0
103,DEM,Beto O'Rourke,54
103,GRN,Delilah Barrios,0
103,LIB,Mark Tippetts,1
103,REP,Greg Abbott,66
104,,Jacqueline Abernathy,0
104,,Mark V. Goloby,0
104,,Rejected write-ins,0
104,,Unassigned write-ins,0
104,DEM,Beto O'Rourke,64
104,GRN,Delilah Barrios,0
104,LIB,Mark Tippetts,1
104,REP,Greg Abbott,103
105,,Jacqueline Abernathy,0
105,,Mark V. Goloby,0
105,,Rejected write-ins,0
105,,Unassigned write-ins,0
105,DEM,Beto O'Rourke,23
105,GRN,Delilah Barrios,1
105,LIB,Mark Tippetts,2
105,REP,Greg Abbott,48
108,,Jacqueline Abernathy,0
108,,Mark V. Goloby,0
108,,Rejected write-ins,0
108,,Unassigned write-ins,0
108,DEM,Beto O'Rourke,5
108,GRN,Delilah Barrios,0
108,LIB,Mark Tippetts,0
108,REP,Greg Abbott,15
110,,Jacqueline Abernathy,0
110,,Mark V. Goloby,0
110,,Rejected write-ins,0
110,,Unassigned write-ins,0
110,DEM,Beto O'Rourke,17
110,GRN,Delilah Barrios,0
110,LIB,Mark Tippetts,0
110,REP,Greg Abbott,202
111,,Jacqueline Abernathy,0
111,,Mark V. Goloby,0
111,,Rejected write-ins,0
111,,Unassigned write-ins,0
111,DEM,Beto O'Rourke,37
111,GRN,Delilah Barrios,0
111,LIB,Mark Tippetts,0
111,REP,Greg Abbott,213
112,,Jacqueline Abernathy,0
112,,Mark V. Goloby,0
112,,Rejected write-ins,0
112,,Unassigned write-ins,0
112,DEM,Beto O'Rourke,20
112,GRN,Delilah Barrios,0
112,LIB,Mark Tippetts,0
112,REP,Greg Abbott,307
202,,Jacqueline Abernathy,0
202,,Mark V. Goloby,0
202,,Rejected write-ins,0
202,,Unassigned write-ins,0
202,DEM,Beto O'Rourke,27
202,GRN,Delilah Barrios,0
202,LIB,Mark Tippetts,2
202,REP,Greg Abbott,36
203,,Jacqueline Abernathy,0
203,,Mark V. Goloby,0
203,,Rejected write-ins,0
