precinct,party,candidate,votes
101,DEM,Luke Warford,14
101,GRN,Hunter Wayne Crow,0
101,LIB,Jaime Andres Diez,3
101,REP,Wayne Christian,126
102,DEM,Luke Warford,4
102,GRN,Hunter Wayne Crow,1
102,LIB,Jaime Andres Diez,1
102,REP,Wayne Christian,30
103,DEM,Luke Warford,44
103,GRN,Hunter Wayne Crow,1
103,LIB,Jaime Andres Diez,9
103,REP,Wayne Christian,67
104,DEM,Luke Warford,58
104,GRN,Hunter Wayne Crow,2
104,LIB,Jaime Andres Diez,6
104,REP,Wayne Christian,101
105,DEM,Luke Warford,20
105,GRN,Hunter Wayne Crow,3
105,LIB,Jaime Andres Diez,2
105,REP,Wayne Christian,48
108,DEM,Luke Warford,2
108,GRN,Hunter Wayne Crow,0
108,LIB,Jaime Andres Diez,1
108,REP,Wayne Christian,16
110,DEM,Luke Warford,14
110,GRN,Hunter Wayne Crow,0
110,LIB,Jaime Andres Diez,2
110,REP,Wayne Christian,202
111,DEM,Luke Warford,31
111,GRN,Hunter Wayne Crow,3
111,LIB,Jaime Andres Diez,4
111,REP,Wayne Christian,209
112,DEM,Luke Warford,14
112,GRN,Hunter Wayne Crow,2
112,LIB,Jaime Andres Diez,3
112,REP,Wayne Christian,301
202,DEM,Luke Warford,24
202,GRN,Hunter Wayne Crow,1
202,LIB,Jaime Andres Diez,8
202,REP,Wayne Christian,30
203,DEM,Luke Warford,54
203,GRN,Hunter Wayne Crow,2
203,LIB,Jaime Andres Diez,8
203,REP,Wayne Christian,58
204,DEM,Luke Warford,46
204,GRN,Hunter Wayne Crow,1
204,LIB,Jaime Andres Diez,7
204,REP,Wayne Christian,122
205,DEM,Luke Warford,24
205,GRN,Hunter Wayne Crow,0
205,LIB,Jaime Andres Diez,4
205,REP,Wayne Christian,37
206,DEM,Luke Warford,1
206,GRN,Hunter Wayne Crow,0
206,LIB,Jaime Andres Diez,1
206,REP,Wayne Christian,8
213,DEM,Luke Warford,10
213,GRN,Hunter Wayne Crow,0
213,LIB,Jaime Andres Diez,1
213,REP,Wayne Christian,93
214,DEM,Luke Warford,37
214,GRN,Hunter Wayne Crow,3
214,LIB,Jaime Andres Diez,14
214,REP,Wayne Christian,226
215,DEM,Luke Warford,24
215,GRN,Hunter Wayne Crow,1
215,LIB,Jaime Andres Diez,3
215,REP,Wayne Christian,115
304,DEM,Luke Warford,80
304,GRN,Hunter Wayne Crow,2
304,LIB,Jaime Andres Diez,12
304,REP,Wayne Christian,302
305,DEM,Luke Warford,66
305,GRN,Hunter Wayne Crow,5
305,LIB,Jaime Andres Diez,7
305,REP,Wayne Christian,490
306,DEM,Luke Warford,15
306,GRN,Hunter Wayne Crow,0
306,LIB,Jaime Andres Diez,0
306,REP,Wayne Christian,15
307,DEM,Luke Warford,20
307,GRN,Hunter Wayne Crow,0
307,LIB,Jaime Andres Diez,5
307,REP,Wayne Christian,89
316,DEM,Luke Warford,70
316,GRN,Hunter Wayne Crow,4
316,LIB,Jaime Andres Diez,13
316,REP,Wayne Christian,376
317,DEM,Luke Warford,8
317,GRN,Hunter Wayne Crow,1
317,LIB,Jaime Andres Diez,0
317,REP,Wayne Christian,57
318,DEM,Luke Warford,52
318,GRN,Hunter Wayne Crow,4
318,LIB,Jaime Andres Diez,11
318,REP,Wayne Christian,474
406,DEM,Luke Warford,48
406,GRN,Hunter Wayne Crow,6
406,LIB,Jaime Andres Diez,9
406,REP,Wayne Christian,106
407,DEM,Luke Warford,112
407,GRN,Hunter Wayne Crow,1
407,LIB,Jaime Andres Diez,24
407,REP,Wayne Christian,515
408,DEM,Luke Warford,55
408,GRN,Hunter Wayne Crow,2
408,LIB,Jaime Andres Diez,10
408,REP,Wayne Christian,271
409,DEM,Luke Warford,60
409,GRN,Hunter Wayne Crow,3
409,LIB,Jaime Andres Diez,8
409,REP,Wayne Christian,199
419,DEM,Luke Warford,6
419,GRN,Hunter Wayne Crow,0
419,LIB,Jaime Andres Diez,0
419,REP,Wayne Christian,90
420,DEM,Luke Warford,10
420,GRN,Hunter Wayne Crow,1
420,LIB,Jaime Andres Diez,0
420,REP,Wayne Christian,206
