precinct,party,candidate,votes
101,DEM,Julia Maldonado,17
101,REP,Evan Young,125
102,DEM,Julia Maldonado,5
102,REP,Evan Young,31
103,DEM,Julia Maldonado,54
103,REP,Evan Young,66
104,DEM,Julia Maldonado,66
104,REP,Evan Young,100
105,DEM,Julia Maldonado,22
105,REP,Evan Young,51
108,DEM,Julia Maldonado,4
108,REP,Evan Young,15
110,DEM,Julia Maldonado,16
110,REP,Evan Young,201
111,DEM,Julia Maldonado,36
111,REP,Evan Young,211
112,DEM,Julia Maldonado,18
112,REP,Evan Young,304
202,DEM,Julia Maldonado,31
202,REP,Evan Young,30
203,DEM,Julia Maldonado,63
203,REP,Evan Young,56
204,DEM,Julia Maldonado,53
204,REP,Evan Young,122
205,DEM,Julia Maldonado,27
205,REP,Evan Young,38
206,DEM,Julia Maldonado,2
206,REP,Evan Young,8
213,DEM,Julia Maldonado,14
213,REP,Evan Young,93
214,DEM,Julia Maldonado,54
214,REP,Evan Young,228
215,DEM,Julia Maldonado,28
215,REP,Evan Young,117
304,DEM,Julia Maldonado,85
304,REP,Evan Young,312
305,DEM,Julia Maldonado,74
305,REP,Evan Young,492
306,DEM,Julia Maldonado,15
306,REP,Evan Young,16
307,DEM,Julia Maldonado,26
307,REP,Evan Young,89
316,DEM,Julia Maldonado,87
316,REP,Evan Young,377
317,DEM,Julia Maldonado,7
317,REP,Evan Young,59
318,DEM,Julia Maldonado,68
318,REP,Evan Young,474
406,DEM,Julia Maldonado,54
406,REP,Evan Young,114
407,DEM,Julia Maldonado,129
407,REP,Evan Young,519
408,DEM,Julia Maldonado,60
408,REP,Evan Young,281
409,DEM,Julia Maldonado,67
409,REP,Evan Young,198
419,DEM,Julia Maldonado,8
419,REP,Evan Young,89
420,DEM,Julia Maldonado,8
420,REP,Evan Young,210
