precinct,party,candidate,votes
1A,,Write-in,0
1A,DEM,Joseph R Biden,6
1A,GRN,Howie Hawkins,0
1A,LIB,Jo Jorgensen,2
1A,REP,Donald J Trump,51
1B,,Write-in,0
1B,DEM,Joseph R Biden,0
1B,GRN,Howie Hawkins,0
1B,LIB,Jo Jorgensen,0
1B,REP,Donald J Trump,51
2A,,Write-in,0
2A,DEM,Joseph R Biden,3
2A,GRN,Howie Hawkins,0
2A,LIB,Jo Jorgensen,0
2A,REP,Donald J Trump,85
2B,,Write-in,0
2B,DEM,Joseph R Biden,1
2B,GRN,Howie Hawkins,0
2B,LIB,Jo Jorgensen,0
2B,REP,Donald J Trump,38
3A,,Write-in,0
3A,DEM,Joseph R Biden,1
3A,GRN,Howie Hawkins,0
3A,LIB,Jo Jorgensen,0
3A,REP,Donald J Trump,25
3B,,Write-in,0
3B,DEM,Joseph R Biden,0
3B,GRN,Howie Hawkins,0
3B,LIB,Jo Jorgensen,0
3B,REP,Donald J Trump,36
4,,Write-in,0
4,DEM,Joseph R Biden,5
4,GRN,Howie Hawkins,1
4,LIB,Jo Jorgensen,0
4,REP,Donald J Trump,111
