precinct,asian,black,hispanic,others,white,total,pct_asian,pct_black,pct_hispanic,pct_others,pct_white
collin:24,139,152,250,1,1649,2191,6.34%,6.94%,11.41%,0.05%,75.26%
collin:36,189,51,70,2,1651,1963,9.63%,2.60%,3.57%,0.10%,84.11%
collin:48,223,148,316,0,3162,3849,5.79%,3.85%,8.21%,0.00%,82.15%
collin:55,631,130,494,2,3006,4263,14.80%,3.05%,11.59%,0.05%,70.51%
collin:73,151,100,191,0,1488,1930,7.82%,5.18%,9.90%,0.00%,77.10%
collin:74,140,61,126,5,1655,1987,7.05%,3.07%,6.34%,0.25%,83.29%
collin:78,516,198,466,7,3693,4880,10.57%,4.06%,9.55%,0.14%,75.68%
collin:79,249,102,261,9,2139,2760,9.02%,3.70%,9.46%,0.33%,77.50%
collin:84,169,104,188,1,2095,2557,6.61%,4.07%,7.35%,0.04%,81.93%
collin:88,123,110,164,2,1203,1602,7.68%,6.87%,10.24%,0.12%,75.09%
collin:94,1218,118,230,3,2729,4298,28.34%,2.75%,5.35%,0.07%,63.49%
collin:104,135,207,261,1,1804,2408,5.61%,8.60%,10.84%,0.04%,74.92%
collin:110,417,98,192,3,2105,2815,14.81%,3.48%,6.82%,0.11%,74.78%
collin:115,217,83,187,2,2511,3000,7.23%,2.77%,6.23%,0.07%,83.70%
collin:125,1276,188,322,4,3487,5277,24.18%,3.56%,6.10%,0.08%,66.08%
collin:132,219,105,241,0,2322,2887,7.59%,3.64%,8.35%,0.00%,80.43%
collin:136,79,62,123,1,1719,1984,3.98%,3.13%,6.20%,0.05%,86.64%
collin:142,183,87,177,0,2343,2790,6.56%,3.12%,6.34%,0.00%,83.98%
collin:164,225,54,84,1,1970,2334,9.64%,2.31%,3.60%,0.04%,84.40%
