precinct,party,candidate,votes
1,DEM,Elizabeth Davis Frizell,78
1,REP,Bert Richardson,397
10,DEM,Elizabeth Davis Frizell,93
10,REP,Bert Richardson,267
12,DEM,Elizabeth Davis Frizell,100
12,REP,Bert Richardson,347
4,DEM,Elizabeth Davis Frizell,93
4,REP,Bert Richardson,411
