precinct,party,candidate,votes
1,DEM,Staci Williams,76
1,LIB,William Bryan Strange III,5
1,REP,Jeff Boyd,393
10,DEM,Staci Williams,89
10,LIB,William Bryan Strange III,7
10,REP,Jeff Boyd,263
12,DEM,Staci Williams,101
12,LIB,William Bryan Strange III,8
12,REP,Jeff Boyd,335
4,DEM,Staci Williams,90
4,LIB,William Bryan Strange III,11
4,REP,Jeff Boyd,404
