precinct,party,candidate,votes
1,DEM,Kathy Cheng,69
1,REP,Jane Bland,462
2,DEM,Kathy Cheng,25
2,REP,Jane Bland,251
3,DEM,Kathy Cheng,19
3,REP,Jane Bland,188
4,DEM,Kathy Cheng,28
4,REP,Jane Bland,262
6,DEM,Kathy Cheng,18
6,REP,Jane Bland,226
7,DEM,Kathy Cheng,21
7,REP,Jane Bland,256
9,DEM,Kathy Cheng,51
9,REP,Jane Bland,311
