precinct,asian,black,hispanic,others,white,total,pct_asian,pct_black,pct_hispanic,pct_others,pct_white
11,180,144,1956,67,1167,3514,5.12%,4.10%,55.66%,1.91%,33.21%
12,40,28,1235,23,600,1926,2.08%,1.45%,64.12%,1.19%,31.15%
13,18,63,1692,0,362,2127,0.85%,2.96%,79.55%,0.00%,17.02%
14,17,42,648,0,136,815,2.09%,5.15%,79.51%,0.00%,16.69%
21,4,4,552,0,46,602,0.66%,0.66%,91.69%,0.00%,7.64%
22,87,107,1032,6,441,1673,5.20%,6.40%,61.69%,0.36%,26.36%
23,156,122,2030,0,366,2669,5.84%,4.57%,76.06%,0.00%,13.71%
24,229,311,1811,6,627,2984,7.67%,10.42%,60.69%,0.20%,21.01%
31,79,114,1610,7,712,2522,3.13%,4.52%,63.84%,0.28%,28.23%
32,40,200,1340,0,366,1943,2.06%,10.29%,68.97%,0.00%,18.84%
33,9,14,581,8,254,866,1.04%,1.62%,67.09%,0.92%,29.33%
34,9,5,248,19,489,770,1.17%,0.65%,32.21%,2.47%,63.51%
35,6,8,1380,4,348,1746,0.34%,0.46%,79.04%,0.23%,19.93%
41,4,11,838,0,68,918,0.44%,1.20%,91.29%,0.00%,7.41%
42,19,46,1256,0,121,1434,1.32%,3.21%,87.59%,0.00%,8.44%
43,52,66,1896,0,423,2432,2.14%,2.71%,77.96%,0.00%,17.39%
44,19,63,716,0,154,943,2.01%,6.68%,75.93%,0.00%,16.33%
45,5,13,1099,0,48,1156,0.43%,1.12%,95.07%,0.00%,4.15%
