Precinct,Rep,Mod,Dem,Total,Rep Share,Mod Share,Dem Share,Winning Party,Party Strength
100,2518,40,569,3127,0.8052446434,0.0127918132,0.1819635433,Rep,3
105,1365,26,235,1626,0.8394833948,0.0159901599,0.1445264453,Rep,3
110,994,25,236,1255,0.7920318725,0.0199203187,0.1880478088,Rep,3
111,794,12,167,973,0.8160328880,0.0123329908,0.1716341213,Rep,3
115,1572,25,312,1909,0.8234677842,0.0130958617,0.1634363541,Rep,3
120,1315,28,212,1555,0.8456591640,0.0180064309,0.1363344051,Rep,3
125,1803,23,209,2035,0.8859950860,0.0113022113,0.1027027027,Rep,3
130,2016,32,349,2397,0.8410513141,0.0133500209,0.1455986650,Rep,3
135,1058,19,199,1276,0.8291536050,0.0148902821,0.1559561129,Rep,3
140,825,13,118,956,0.8629707113,0.0135983264,0.1234309623,Rep,3
200,834,22,228,1084,0.7693726937,0.0202952030,0.2103321033,Rep,3
205,928,30,272,1230,0.7544715447,0.0243902439,0.2211382114,Rep,3
210,1301,16,154,1471,0.8844323589,0.0108769545,0.1046906866,Rep,3
215,2349,39,329,2717,0.8645564961,0.0143540670,0.1210894369,Rep,3
220,504,6,45,555,0.9081081081,0.0108108108,0.0810810811,Rep,3
225,863,10,99,972,0.8878600823,0.0102880658,0.1018518519,Rep,3
230,974,19,182,1175,0.8289361702,0.0161702128,0.1548936170,Rep,3
235,750,12,92,854,0.8782201405,0.0140515222,0.1077283372,Rep,3
240,1077,19,130,1226,0.8784665579,0.0154975530,0.1060358891,Rep,3
245,856,14,128,998,0.8577154309,0.0140280561,0.1282565130,Rep,3
250,900,15,167,1082,0.8317929760,0.0138632163,0.1543438078,Rep,3
255,1074,18,242,1334,0.8050974513,0.0134932534,0.1814092954,Rep,3
300,902,25,306,1233,0.7315490673,0.0202757502,0.2481751825,Rep,3
305,1566,37,358,1961,0.7985721571,0.0188679245,0.1825599184,Rep,3
310,833,18,298,1149,0.7249782419,0.0156657963,0.2593559617,Rep,3
315,2254,48,484,2786,0.8090452261,0.0172290022,0.1737257717,Rep,3
320,1370,23,197,1590,0.8616352201,0.0144654088,0.1238993711,Rep,3
325,1227,17,183,1427,0.8598458304,0.0119131044,0.1282410652,Rep,3
330,862,19,169,1050,0.8209523810,0.0180952381,0.1609523810,Rep,3
335,2890,34,256,3180,0.9088050314,0.0106918239,0.0805031447,Rep,3
340,718,6,77,801,0.8963795256,0.0074906367,0.0961298377,Rep,3
345,1390,23,200,1613,0.8617482951,0.0142591445,0.1239925604,Rep,3
350,1719,27,228,1974,0.8708206687,0.0136778116,0.1155015198,Rep,3
400,2023,29,439,2491,0.8121236451,0.0116419109,0.1762344440,Rep,3
405,2203,38,442,2683,0.8210957883,0.0141632501,0.1647409616,Rep,3
410,1328,22,293,1643,0.8082775411,0.0133901400,0.1783323189,Rep,3
415,2246,54,704,3004,0.7476697736,0.0179760320,0.2343541944,Rep,3
420,1482,20,272,1774,0.8354002255,0.0112739572,0.1533258174,Rep,3
425,928,14,182,1124,0.8256227758,0.0124555160,0.1619217082,Rep,3
430,1808,39,423,2270,0.7964757709,0.0171806167,0.1863436123,Rep,3
435,1898,38,413,2349,0.8080034057,0.0161770966,0.1758194977,Rep,3
440,2675,45,464,3184,0.8401381910,0.0141331658,0.1457286432,Rep,3
445,1362,22,234,1618,0.8417799753,0.0135970334,0.1446229913,Rep,3
450,1599,29,380,2008,0.7963147410,0.0144422311,0.1892430279,Rep,3
