precinct,asian,black,hispanic,others,white,total,pct_asian,pct_black,pct_hispanic,pct_others,pct_white
101,14,35,171,77,1635,1932,0.72%,1.81%,8.85%,3.99%,84.63%
102,21,19,64,48,936,1088,1.93%,1.75%,5.88%,4.41%,86.03%
203,7,15,134,46,1870,2072,0.34%,0.72%,6.47%,2.22%,90.25%
204,1,43,132,53,797,1026,0.10%,4.19%,12.87%,5.17%,77.68%
305,14,59,142,59,952,1226,1.14%,4.81%,11.58%,4.81%,77.65%
306,20,120,218,65,1320,1743,1.15%,6.88%,12.51%,3.73%,75.73%
407,13,29,97,51,1334,1524,0.85%,1.90%,6.36%,3.35%,87.53%
408,13,40,151,63,1286,1553,0.84%,2.58%,9.72%,4.06%,82.81%
