Precinct,Rep,Mod,Dem,Total,Rep Share,Mod Share,Dem Share,Winning Party,Party Strength
11,311,11,189,511,0.6086105675,0.0215264188,0.3698630137,Rep,2
12,249,3,21,273,0.9120879121,0.0109890110,0.0769230769,Rep,3
21,377,15,213,605,0.6231404959,0.0247933884,0.3520661157,Rep,2
22,100,3,36,139,0.7194244604,0.0215827338,0.2589928058,Rep,3
31,272,4,66,342,0.7953216374,0.0116959064,0.1929824561,Rep,3
32,382,6,42,430,0.8883720930,0.0139534884,0.0976744186,Rep,3
41,219,2,30,251,0.8725099602,0.0079681275,0.1195219124,Rep,3
42,392,5,42,439,0.8929384966,0.0113895216,0.0956719818,Rep,3
43,236,3,34,273,0.8644688645,0.0109890110,0.1245421245,Rep,3
