precinct,registered,ballots_cast,blank
1,540,,
2,31,,
3,952,,
4,465,,
5,487,,
6,935,,
7,594,,
8,1690,,
9,368,,
11,394,,
12,462,,
13,691,,
14,178,,
15,906,,
16,421,,
17,728,,
18,199,,
20,207,,
21,859,,
22,1000,,
23,1648,,
24,181,,
25,199,,
26,105,,
27,1730,,
28,1055,,
29,1132,,
30,718,,
