precinct,asian,black,hispanic,others,white,total,pct_asian,pct_black,pct_hispanic,pct_others,pct_white
dallas:1054,182,206,2694,25,813,3920,4.64%,5.26%,68.72%,0.64%,20.74%
dallas:1055,50,145,2082,20,245,2542,1.97%,5.70%,81.90%,0.79%,9.64%
dallas:1056,38,111,1256,24,591,2020,1.88%,5.50%,62.18%,1.19%,29.26%
dallas:1057,58,237,2860,34,956,4145,1.40%,5.72%,69.00%,0.82%,23.06%
dallas:1062,0,2,88,0,14,104,0.00%,1.92%,84.62%,0.00%,13.46%
dallas:1063,48,242,2816,39,628,3773,1.27%,6.41%,74.64%,1.03%,16.64%
dallas:1067,1,0,27,1,9,38,2.63%,0.00%,71.05%,2.63%,23.68%
dallas:1068,4,5,76,0,47,130,3.08%,3.85%,58.46%,0.00%,36.15%
dallas:1093,57,1250,2495,0,149,3941,1.45%,31.72%,63.31%,0.00%,3.78%
dallas:1098,35,1201,3316,0,221,4771,0.73%,25.17%,69.50%,0.00%,4.63%
dallas:1103,9,119,1097,0,95,1310,0.69%,9.08%,83.74%,0.00%,7.25%
dallas:1104,21,1792,4926,0,281,7020,0.30%,25.53%,70.17%,0.00%,4.00%
dallas:1106,4,108,476,1,21,610,0.66%,17.70%,78.03%,0.16%,3.44%
dallas:1115,25,199,2153,32,640,3049,0.82%,6.53%,70.61%,1.05%,20.99%
dallas:1116,30,124,2680,17,598,3449,0.87%,3.60%,77.70%,0.49%,17.34%
dallas:1121,569,894,3649,19,652,5783,9.84%,15.46%,63.10%,0.33%,11.27%
dallas:1125,174,2225,2141,3,1052,5595,3.11%,39.77%,38.27%,0.05%,18.80%
dallas:1135,11,788,2799,10,125,3733,0.29%,21.11%,74.98%,0.27%,3.35%
dallas:1137,0,0,49,1,7,57,0.00%,0.00%,85.96%,1.75%,12.28%
dallas:1159,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%
dallas:1300,129,883,4193,23,1292,6520,1.98%,13.54%,64.31%,0.35%,19.82%
dallas:1301,131,1046,3322,0,1322,5809,2.26%,18.01%,57.19%,0.00%,22.76%
dallas:1303,8,277,193,0,39,513,1.56%,54.00%,37.62%,0.00%,7.60%
dallas:1304,60,408,1969,23,755,3215,1.87%,12.69%,61.24%,0.72%,23.48%
dallas:1305,36,451,2851,5,773,4116,0.87%,10.96%,69.27%,0.12%,18.78%
dallas:1307,8,706,128,0,50,885,0.90%,79.77%,14.46%,0.00%,5.65%
dallas:1308,77,818,3446,0,954,5262,1.46%,15.55%,65.49%,0.00%,18.13%
dallas:1309,8,849,470,0,88,1407,0.57%,60.34%,33.40%,0.00%,6.25%
dallas:1310,80,1917,3740,0,1816,7540,1.06%,25.42%,49.60%,0.00%,24.08%
dallas:1311,118,619,2160,2,1344,4243,2.78%,14.59%,50.91%,0.05%,31.68%
dallas:1312,15,268,1355,7,512,2157,0.70%,12.42%,62.82%,0.32%,23.74%
dallas:1313,29,269,245,1,39,583,4.97%,46.14%,42.02%,0.17%,6.69%
dallas:1314,80,1049,3574,26,942,5671,1.41%,18.50%,63.02%,0.46%,16.61%
dallas:1315,3,13,105,0,14,134,2.24%,9.70%,78.36%,0.00%,10.45%
dallas:1323,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%
dallas:1328,4,13,22,0,7,45,8.89%,28.89%,48.89%,0.00%,15.56%
dallas:1329,0,4,10,0,11,24,0.00%,16.67%,41.67%,0.00%,45.83%
dallas:1700,155,467,3697,14,985,5318,2.91%,8.78%,69.52%,0.26%,18.52%
dallas:1701,338,309,2755,61,1185,4648,7.27%,6.65%,59.27%,1.31%,25.49%
dallas:1702,1068,704,3155,35,1290,6252,17.08%,11.26%,50.46%,0.56%,20.63%
dallas:1708,34,338,627,23,544,1566,2.17%,21.58%,40.04%,1.47%,34.74%
dallas:1710,59,751,3168,0,163,4135,1.43%,18.16%,76.61%,0.00%,3.94%
dallas:1711,81,380,5141,29,1089,6720,1.21%,5.65%,76.50%,0.43%,16.21%
dallas:1712,114,298,1941,65,1556,3974,2.87%,7.50%,48.84%,1.64%,39.15%
dallas:1713,29,158,1737,45,797,2766,1.05%,5.71%,62.80%,1.63%,28.81%
dallas:1714,86,272,3739,36,1162,5295,1.62%,5.14%,70.61%,0.68%,21.95%
dallas:1718,91,294,1811,25,1120,3341,2.72%,8.80%,54.21%,0.75%,33.52%
dallas:1719,193,1153,3627,47,1274,6294,3.07%,18.32%,57.63%,0.75%,20.24%
dallas:1720,212,693,2326,31,1635,4897,4.33%,14.15%,47.50%,0.63%,33.39%
dallas:1725,9,68,190,15,353,635,1.42%,10.71%,29.92%,2.36%,55.59%
dallas:1726,152,576,3377,39,1092,5236,2.90%,11.00%,64.50%,0.74%,20.86%
dallas:1727,10,27,442,0,129,608,1.64%,4.44%,72.70%,0.00%,21.22%
dallas:1728,91,309,2068,42,807,3317,2.74%,9.32%,62.35%,1.27%,24.33%
dallas:3306,85,1075,2312,9,1099,4580,1.86%,23.47%,50.48%,0.20%,24.00%
dallas:3307,82,1403,2881,24,1114,5504,1.49%,25.49%,52.34%,0.44%,20.24%
dallas:3308,58,964,3245,14,1122,5403,1.07%,17.84%,60.06%,0.26%,20.77%
