precinct,party,candidate,votes
9,GRN,David B. Collins,2
9,LIB,Kerry Douglas McKennon,7
9,,Write-in,0
9,DEM,"Mary ""MJ"" Hegar",72
9,REP,John Cornyn,423
3,GRN,David B. Collins,8
3,LIB,Kerry Douglas McKennon,14
3,,Write-in,0
3,DEM,"Mary ""MJ"" Hegar",224
3,REP,John Cornyn,1209
6,GRN,David B. Collins,0
6,LIB,Kerry Douglas McKennon,11
6,,Write-in,0
6,DEM,"Mary ""MJ"" Hegar",88
6,REP,John Cornyn,297
7,GRN,David B. Collins,1
7,LIB,Kerry Douglas McKennon,1
7,,Write-in,0
7,DEM,"Mary ""MJ"" Hegar",16
7,REP,John Cornyn,81
2,GRN,David B. Collins,5
2,LIB,Kerry Douglas McKennon,17
2,,Write-in,1
2,DEM,"Mary ""MJ"" Hegar",195
2,REP,John Cornyn,1264
4,GRN,David B. Collins,2
4,LIB,Kerry Douglas McKennon,1
4,,Write-in,0
4,DEM,"Mary ""MJ"" Hegar",33
4,REP,John Cornyn,209
8,GRN,David B. Collins,1
8,LIB,Kerry Douglas McKennon,6
8,,Write-in,0
8,DEM,"Mary ""MJ"" Hegar",45
8,REP,John Cornyn,320
1,GRN,David B. Collins,6
1,LIB,Kerry Douglas McKennon,22
1,,Write-in,1
1,DEM,"Mary ""MJ"" Hegar",300
1,REP,John Cornyn,976
5,GRN,David B. Collins,1
5,LIB,Kerry Douglas McKennon,2
5,,Write-in,2
5,DEM,"Mary ""MJ"" Hegar",48
5,REP,John Cornyn,388
