precinct,party,candidate,votes
1001,DEM,Julia Maldonado,470
1001,REP,Evan Young,465
1004,DEM,Julia Maldonado,592
1004,REP,Evan Young,545
1005,DEM,Julia Maldonado,241
1005,REP,Evan Young,19
1008,DEM,Julia Maldonado,89
1008,REP,Evan Young,16
1009,DEM,Julia Maldonado,302
1009,REP,Evan Young,484
1010,DEM,Julia Maldonado,72
1010,REP,Evan Young,31
1011,DEM,Julia Maldonado,222
1011,REP,Evan Young,28
1012,DEM,Julia Maldonado,674
1012,REP,Evan Young,372
1013,DEM,Julia Maldonado,732
1013,REP,Evan Young,132
1014,DEM,Julia Maldonado,141
1014,REP,Evan Young,108
1015,DEM,Julia Maldonado,325
1015,REP,Evan Young,167
1019,DEM,Julia Maldonado,131
1019,REP,Evan Young,72
1021,DEM,Julia Maldonado,552
1021,REP,Evan Young,1075
1022,DEM,Julia Maldonado,323
1022,REP,Evan Young,351
1023,DEM,Julia Maldonado,1042
1023,REP,Evan Young,847
1024,DEM,Julia Maldonado,697
1024,REP,Evan Young,1039
1025,DEM,Julia Maldonado,497
1025,REP,Evan Young,266
1034,DEM,Julia Maldonado,425
1034,REP,Evan Young,1471
1056,DEM,Julia Maldonado,79
1056,REP,Evan Young,24
1059,DEM,Julia Maldonado,191
1059,REP,Evan Young,50
1061,DEM,Julia Maldonado,95
1061,REP,Evan Young,21
1062,DEM,Julia Maldonado,10
1062,REP,Evan Young,5
1064,DEM,Julia Maldonado,0
1064,REP,Evan Young,0
1066,DEM,Julia Maldonado,230
1066,REP,Evan Young,105
1071,DEM,Julia Maldonado,507
1071,REP,Evan Young,247
1074,DEM,Julia Maldonado,192
1074,REP,Evan Young,33
1075,DEM,Julia Maldonado,164
1075,REP,Evan Young,57
1076,DEM,Julia Maldonado,417
1076,REP,Evan Young,290
1078,DEM,Julia Maldonado,271
1078,REP,Evan Young,37
1079,DEM,Julia Maldonado,332
1079,REP,Evan Young,32
1080,DEM,Julia Maldonado,320
1080,REP,Evan Young,28
1081,DEM,Julia Maldonado,160
1081,REP,Evan Young,231
1082,DEM,Julia Maldonado,143
1082,REP,Evan Young,79
1083,DEM,Julia Maldonado,261
1083,REP,Evan Young,57
1084,DEM,Julia Maldonado,0
1084,REP,Evan Young,0
1085,DEM,Julia Maldonado,138
1085,REP,Evan Young,116
1088,DEM,Julia Maldonado,286
1088,REP,Evan Young,80
1089,DEM,Julia Maldonado,424
1089,REP,Evan Young,32
1090,DEM,Julia Maldonado,339
1090,REP,Evan Young,47
1094,DEM,Julia Maldonado,520
1094,REP,Evan Young,215
1095,DEM,Julia Maldonado,213
1095,REP,Evan Young,326
1098,DEM,Julia Maldonado,403
1098,REP,Evan Young,57
1099,DEM,Julia Maldonado,189
1099,REP,Evan Young,60
1103,DEM,Julia Maldonado,356
1103,REP,Evan Young,655
1104,DEM,Julia Maldonado,873
1104,REP,Evan Young,90
1105,DEM,Julia Maldonado,488
1105,REP,Evan Young,504
1106,DEM,Julia Maldonado,666
1106,REP,Evan Young,29
1108,DEM,Julia Maldonado,567
1108,REP,Evan Young,464
1109,DEM,Julia Maldonado,344
1109,REP,Evan Young,184
1111,DEM,Julia Maldonado,693
1111,REP,Evan Young,1984
1117,DEM,Julia Maldonado,557
1117,REP,Evan Young,604
1119,DEM,Julia Maldonado,1118
1119,REP,Evan Young,576
1120,DEM,Julia Maldonado,946
1120,REP,Evan Young,75
1126,DEM,Julia Maldonado,577
1126,REP,Evan Young,267
1127,DEM,Julia Maldonado,513
1127,REP,Evan Young,43
1132,DEM,Julia Maldonado,435
1132,REP,Evan Young,32
1133,DEM,Julia Maldonado,592
1133,REP,Evan Young,410
1142,DEM,Julia Maldonado,366
1142,REP,Evan Young,335
1146,DEM,Julia Maldonado,837
1146,REP,Evan Young,415
1149,DEM,Julia Maldonado,688
1149,REP,Evan Young,199
1150,DEM,Julia Maldonado,444
1150,REP,Evan Young,160
1151,DEM,Julia Maldonado,335
1151,REP,Evan Young,216
1153,DEM,Julia Maldonado,621
1153,REP,Evan Young,54
1154,DEM,Julia Maldonado,172
1154,REP,Evan Young,45
1165,DEM,Julia Maldonado,86
1165,REP,Evan Young,48
1167,DEM,Julia Maldonado,427
1167,REP,Evan Young,363
1170,DEM,Julia Maldonado,851
1170,REP,Evan Young,454
1175,DEM,Julia Maldonado,580
1175,REP,Evan Young,440
1184,DEM,Julia Maldonado,203
1184,REP,Evan Young,181
1186,DEM,Julia Maldonado,406
1186,REP,Evan Young,611
1188,DEM,Julia Maldonado,194
1188,REP,Evan Young,13
1189,DEM,Julia Maldonado,693
1189,REP,Evan Young,589
1197,DEM,Julia Maldonado,1058
1197,REP,Evan Young,988
1198,DEM,Julia Maldonado,76
1198,REP,Evan Young,70
1199,DEM,Julia Maldonado,114
1199,REP,Evan Young,161
1206,DEM,Julia Maldonado,493
1206,REP,Evan Young,915
1207,DEM,Julia Maldonado,638
1207,REP,Evan Young,525
1208,DEM,Julia Maldonado,390
1208,REP,Evan Young,965
1211,DEM,Julia Maldonado,657
1211,REP,Evan Young,60
1227,DEM,Julia Maldonado,406
1227,REP,Evan Young,180
1236,DEM,Julia Maldonado,209
1236,REP,Evan Young,132
1237,DEM,Julia Maldonado,174
1237,REP,Evan Young,87
1238,DEM,Julia Maldonado,806
1238,REP,Evan Young,439
1241,DEM,Julia Maldonado,48
1241,REP,Evan Young,24
1244,DEM,Julia Maldonado,26
1244,REP,Evan Young,65
1251,DEM,Julia Maldonado,849
1251,REP,Evan Young,181
1255,DEM,Julia Maldonado,965
1255,REP,Evan Young,468
1257,DEM,Julia Maldonado,418
1257,REP,Evan Young,239
1264,DEM,Julia Maldonado,480
1264,REP,Evan Young,484
1265,DEM,Julia Maldonado,604
1265,REP,Evan Young,458
1270,DEM,Julia Maldonado,147
1270,REP,Evan Young,124
1271,DEM,Julia Maldonado,375
1271,REP,Evan Young,1071
1273,DEM,Julia Maldonado,520
1273,REP,Evan Young,288
1277,DEM,Julia Maldonado,429
1277,REP,Evan Young,350
1278,DEM,Julia Maldonado,705
1278,REP,Evan Young,145
1279,DEM,Julia Maldonado,706
1279,REP,Evan Young,251
1291,DEM,Julia Maldonado,697
1291,REP,Evan Young,48
1292,DEM,Julia Maldonado,444
1292,REP,Evan Young,140
1293,DEM,Julia Maldonado,392
1293,REP,Evan Young,94
1294,DEM,Julia Maldonado,597
1294,REP,Evan Young,910
1295,DEM,Julia Maldonado,201
1295,REP,Evan Young,122
1296,DEM,Julia Maldonado,662
1296,REP,Evan Young,863
1297,DEM,Julia Maldonado,860
1297,REP,Evan Young,53
1298,DEM,Julia Maldonado,672
