precinct,party,candidate,votes
1001,DEM,Tiffany D. Burks,484
1001,REP,Phil Sorrells,454
1004,DEM,Tiffany D. Burks,590
1004,REP,Phil Sorrells,541
1005,DEM,Tiffany D. Burks,247
1005,REP,Phil Sorrells,14
1008,DEM,Tiffany D. Burks,88
1008,REP,Phil Sorrells,15
1009,DEM,Tiffany D. Burks,293
1009,REP,Phil Sorrells,497
1010,DEM,Tiffany D. Burks,75
1010,REP,Phil Sorrells,28
1011,DEM,Tiffany D. Burks,221
1011,REP,Phil Sorrells,29
1012,DEM,Tiffany D. Burks,679
1012,REP,Phil Sorrells,370
1013,DEM,Tiffany D. Burks,745
1013,REP,Phil Sorrells,120
1014,DEM,Tiffany D. Burks,144
1014,REP,Phil Sorrells,105
1015,DEM,Tiffany D. Burks,317
1015,REP,Phil Sorrells,171
1019,DEM,Tiffany D. Burks,133
1019,REP,Phil Sorrells,67
1021,DEM,Tiffany D. Burks,545
1021,REP,Phil Sorrells,1077
1022,DEM,Tiffany D. Burks,318
1022,REP,Phil Sorrells,350
1023,DEM,Tiffany D. Burks,1040
1023,REP,Phil Sorrells,844
1024,DEM,Tiffany D. Burks,687
1024,REP,Phil Sorrells,1044
1025,DEM,Tiffany D. Burks,506
1025,REP,Phil Sorrells,254
1034,DEM,Tiffany D. Burks,419
1034,REP,Phil Sorrells,1474
1056,DEM,Tiffany D. Burks,81
1056,REP,Phil Sorrells,21
1059,DEM,Tiffany D. Burks,196
1059,REP,Phil Sorrells,46
1061,DEM,Tiffany D. Burks,94
1061,REP,Phil Sorrells,21
1062,DEM,Tiffany D. Burks,10
1062,REP,Phil Sorrells,5
1064,DEM,Tiffany D. Burks,0
1064,REP,Phil Sorrells,0
1066,DEM,Tiffany D. Burks,229
1066,REP,Phil Sorrells,105
1071,DEM,Tiffany D. Burks,507
1071,REP,Phil Sorrells,241
1074,DEM,Tiffany D. Burks,189
1074,REP,Phil Sorrells,35
1075,DEM,Tiffany D. Burks,162
1075,REP,Phil Sorrells,58
1076,DEM,Tiffany D. Burks,423
1076,REP,Phil Sorrells,288
1078,DEM,Tiffany D. Burks,276
1078,REP,Phil Sorrells,35
1079,DEM,Tiffany D. Burks,331
1079,REP,Phil Sorrells,33
1080,DEM,Tiffany D. Burks,329
1080,REP,Phil Sorrells,22
1081,DEM,Tiffany D. Burks,145
1081,REP,Phil Sorrells,233
1082,DEM,Tiffany D. Burks,142
1082,REP,Phil Sorrells,82
1083,DEM,Tiffany D. Burks,261
1083,REP,Phil Sorrells,61
1084,DEM,Tiffany D. Burks,0
1084,REP,Phil Sorrells,0
1085,DEM,Tiffany D. Burks,137
1085,REP,Phil Sorrells,116
1088,DEM,Tiffany D. Burks,282
1088,REP,Phil Sorrells,82
1089,DEM,Tiffany D. Burks,422
1089,REP,Phil Sorrells,30
1090,DEM,Tiffany D. Burks,346
1090,REP,Phil Sorrells,43
1094,DEM,Tiffany D. Burks,508
1094,REP,Phil Sorrells,221
1095,DEM,Tiffany D. Burks,218
1095,REP,Phil Sorrells,328
1098,DEM,Tiffany D. Burks,418
1098,REP,Phil Sorrells,45
1099,DEM,Tiffany D. Burks,187
1099,REP,Phil Sorrells,59
1103,DEM,Tiffany D. Burks,353
1103,REP,Phil Sorrells,657
1104,DEM,Tiffany D. Burks,880
1104,REP,Phil Sorrells,84
1105,DEM,Tiffany D. Burks,479
1105,REP,Phil Sorrells,508
1106,DEM,Tiffany D. Burks,679
1106,REP,Phil Sorrells,29
1108,DEM,Tiffany D. Burks,585
1108,REP,Phil Sorrells,446
1109,DEM,Tiffany D. Burks,340
1109,REP,Phil Sorrells,186
1111,DEM,Tiffany D. Burks,692
1111,REP,Phil Sorrells,1983
1117,DEM,Tiffany D. Burks,543
1117,REP,Phil Sorrells,609
1119,DEM,Tiffany D. Burks,1119
1119,REP,Phil Sorrells,576
1120,DEM,Tiffany D. Burks,956
1120,REP,Phil Sorrells,72
1126,DEM,Tiffany D. Burks,580
1126,REP,Phil Sorrells,263
1127,DEM,Tiffany D. Burks,524
1127,REP,Phil Sorrells,37
1132,DEM,Tiffany D. Burks,436
1132,REP,Phil Sorrells,29
1133,DEM,Tiffany D. Burks,584
1133,REP,Phil Sorrells,414
1142,DEM,Tiffany D. Burks,362
1142,REP,Phil Sorrells,334
1146,DEM,Tiffany D. Burks,839
1146,REP,Phil Sorrells,413
1149,DEM,Tiffany D. Burks,691
1149,REP,Phil Sorrells,189
1150,DEM,Tiffany D. Burks,440
1150,REP,Phil Sorrells,161
1151,DEM,Tiffany D. Burks,335
1151,REP,Phil Sorrells,215
1153,DEM,Tiffany D. Burks,627
1153,REP,Phil Sorrells,48
1154,DEM,Tiffany D. Burks,172
1154,REP,Phil Sorrells,44
1165,DEM,Tiffany D. Burks,87
1165,REP,Phil Sorrells,47
1167,DEM,Tiffany D. Burks,428
1167,REP,Phil Sorrells,354
