precinct,party,candidate,votes
1001,DEM,Crystal Gayden,475
1001,REP,Beth A. Poulos,451
1004,DEM,Crystal Gayden,584
1004,REP,Beth A. Poulos,540
1005,DEM,Crystal Gayden,247
1005,REP,Beth A. Poulos,14
1008,DEM,Crystal Gayden,88
1008,REP,Beth A. Poulos,15
1009,DEM,Crystal Gayden,291
1009,REP,Beth A. Poulos,494
1010,DEM,Crystal Gayden,71
1010,REP,Beth A. Poulos,30
1011,DEM,Crystal Gayden,216
1011,REP,Beth A. Poulos,34
1012,DEM,Crystal Gayden,681
1012,REP,Beth A. Poulos,365
1013,DEM,Crystal Gayden,740
1013,REP,Beth A. Poulos,124
1014,DEM,Crystal Gayden,144
1014,REP,Beth A. Poulos,102
1015,DEM,Crystal Gayden,310
1015,REP,Beth A. Poulos,174
1019,DEM,Crystal Gayden,131
1019,REP,Beth A. Poulos,71
1021,DEM,Crystal Gayden,540
1021,REP,Beth A. Poulos,1067
1022,DEM,Crystal Gayden,309
1022,REP,Beth A. Poulos,353
1023,DEM,Crystal Gayden,1016
1023,REP,Beth A. Poulos,859
1024,DEM,Crystal Gayden,694
1024,REP,Beth A. Poulos,1030
1025,DEM,Crystal Gayden,493
1025,REP,Beth A. Poulos,263
1034,DEM,Crystal Gayden,412
1034,REP,Beth A. Poulos,1474
1056,DEM,Crystal Gayden,78
1056,REP,Beth A. Poulos,24
1059,DEM,Crystal Gayden,190
1059,REP,Beth A. Poulos,49
1061,DEM,Crystal Gayden,93
1061,REP,Beth A. Poulos,23
1062,DEM,Crystal Gayden,10
1062,REP,Beth A. Poulos,5
1064,DEM,Crystal Gayden,0
1064,REP,Beth A. Poulos,0
1066,DEM,Crystal Gayden,233
1066,REP,Beth A. Poulos,101
1071,DEM,Crystal Gayden,494
1071,REP,Beth A. Poulos,249
1074,DEM,Crystal Gayden,189
1074,REP,Beth A. Poulos,33
1075,DEM,Crystal Gayden,158
1075,REP,Beth A. Poulos,62
1076,DEM,Crystal Gayden,411
1076,REP,Beth A. Poulos,288
1078,DEM,Crystal Gayden,273
1078,REP,Beth A. Poulos,34
1079,DEM,Crystal Gayden,328
1079,REP,Beth A. Poulos,36
1080,DEM,Crystal Gayden,322
1080,REP,Beth A. Poulos,27
1081,DEM,Crystal Gayden,135
1081,REP,Beth A. Poulos,234
1082,DEM,Crystal Gayden,138
1082,REP,Beth A. Poulos,83
1083,DEM,Crystal Gayden,257
1083,REP,Beth A. Poulos,59
1084,DEM,Crystal Gayden,0
1084,REP,Beth A. Poulos,0
1085,DEM,Crystal Gayden,138
1085,REP,Beth A. Poulos,116
1088,DEM,Crystal Gayden,281
1088,REP,Beth A. Poulos,82
1089,DEM,Crystal Gayden,421
1089,REP,Beth A. Poulos,32
1090,DEM,Crystal Gayden,351
1090,REP,Beth A. Poulos,40
1094,DEM,Crystal Gayden,503
1094,REP,Beth A. Poulos,221
1095,DEM,Crystal Gayden,208
1095,REP,Beth A. Poulos,321
1098,DEM,Crystal Gayden,405
1098,REP,Beth A. Poulos,54
1099,DEM,Crystal Gayden,185
1099,REP,Beth A. Poulos,61
1103,DEM,Crystal Gayden,354
1103,REP,Beth A. Poulos,654
1104,DEM,Crystal Gayden,881
1104,REP,Beth A. Poulos,82
1105,DEM,Crystal Gayden,467
1105,REP,Beth A. Poulos,511
1106,DEM,Crystal Gayden,673
1106,REP,Beth A. Poulos,29
1108,DEM,Crystal Gayden,547
1108,REP,Beth A. Poulos,470
1109,DEM,Crystal Gayden,342
1109,REP,Beth A. Poulos,178
1111,DEM,Crystal Gayden,675
1111,REP,Beth A. Poulos,1984
1117,DEM,Crystal Gayden,533
1117,REP,Beth A. Poulos,616
1119,DEM,Crystal Gayden,1106
1119,REP,Beth A. Poulos,580
1120,DEM,Crystal Gayden,944
1120,REP,Beth A. Poulos,76
1126,DEM,Crystal Gayden,576
1126,REP,Beth A. Poulos,263
1127,DEM,Crystal Gayden,520
1127,REP,Beth A. Poulos,38
1132,DEM,Crystal Gayden,437
1132,REP,Beth A. Poulos,29
1133,DEM,Crystal Gayden,580
1133,REP,Beth A. Poulos,410
1142,DEM,Crystal Gayden,362
1142,REP,Beth A. Poulos,333
1146,DEM,Crystal Gayden,833
1146,REP,Beth A. Poulos,411
1149,DEM,Crystal Gayden,681
1149,REP,Beth A. Poulos,195
1150,DEM,Crystal Gayden,440
1150,REP,Beth A. Poulos,157
1151,DEM,Crystal Gayden,329
1151,REP,Beth A. Poulos,214
1153,DEM,Crystal Gayden,622
1153,REP,Beth A. Poulos,52
1154,DEM,Crystal Gayden,168
1154,REP,Beth A. Poulos,46
1165,DEM,Crystal Gayden,83
1165,REP,Beth A. Poulos,48
1167,DEM,Crystal Gayden,420
1167,REP,Beth A. Poulos,361
1170,DEM,Crystal Gayden,842
1170,REP,Beth A. Poulos,452
1175,DEM,Crystal Gayden,575
1175,REP,Beth A. Poulos,433
1184,DEM,Crystal Gayden,204
1184,REP,Beth A. Poulos,180
1186,DEM,Crystal Gayden,407
1186,REP,Beth A. Poulos,591
1188,DEM,Crystal Gayden,197
1188,REP,Beth A. Poulos,10
1189,DEM,Crystal Gayden,683
1189,REP,Beth A. Poulos,595
1197,DEM,Crystal Gayden,1035
1197,REP,Beth A. Poulos,997
1198,DEM,Crystal Gayden,76
1198,REP,Beth A. Poulos,68
1199,DEM,Crystal Gayden,114
1199,REP,Beth A. Poulos,159
1206,DEM,Crystal Gayden,485
1206,REP,Beth A. Poulos,914
1207,DEM,Crystal Gayden,629
1207,REP,Beth A. Poulos,525
1208,DEM,Crystal Gayden,381
1208,REP,Beth A. Poulos,970
1211,DEM,Crystal Gayden,658
1211,REP,Beth A. Poulos,58
1227,DEM,Crystal Gayden,408
1227,REP,Beth A. Poulos,176
1236,DEM,Crystal Gayden,204
1236,REP,Beth A. Poulos,134
1237,DEM,Crystal Gayden,158
1237,REP,Beth A. Poulos,98
1238,DEM,Crystal Gayden,798
1238,REP,Beth A. Poulos,436
1241,DEM,Crystal Gayden,49
1241,REP,Beth A. Poulos,23
1244,DEM,Crystal Gayden,26
1244,REP,Beth A. Poulos,66
1251,DEM,Crystal Gayden,845
1251,REP,Beth A. Poulos,183
1255,DEM,Crystal Gayden,966
1255,REP,Beth A. Poulos,458
1257,DEM,Crystal Gayden,411
1257,REP,Beth A. Poulos,242
1264,DEM,Crystal Gayden,463
1264,REP,Beth A. Poulos,495
1265,DEM,Crystal Gayden,597
1265,REP,Beth A. Poulos,456
1270,DEM,Crystal Gayden,147
1270,REP,Beth A. Poulos,122
1271,DEM,Crystal Gayden,384
1271,REP,Beth A. Poulos,1053
1273,DEM,Crystal Gayden,505
1273,REP,Beth A. Poulos,296
1277,DEM,Crystal Gayden,416
1277,REP,Beth A. Poulos,353
1278,DEM,Crystal Gayden,696
1278,REP,Beth A. Poulos,155
1279,DEM,Crystal Gayden,704
1279,REP,Beth A. Poulos,246
1291,DEM,Crystal Gayden,703
1291,REP,Beth A. Poulos,42
1292,DEM,Crystal Gayden,444
