precinct,party,candidate,votes
101,,Abram Loeb (W),0
101,,Brian Carroll (W),0
101,,Gloria La Riva (W),0
101,,Jesse Cuellar (W),0
101,,Kasey Wells (W),0
101,,Over Votes,2
101,,President R. Boddie (W),0
101,,Robert Morrow (W),0
101,,Todd Cella (W),0
101,,Tom Hoefling (W),0
101,,Under Votes,5
101,DEM,Joseph R Biden,378
101,GRN,Howie Hawkins,3
101,LIB,Jo Jorgensen,10
101,REP,Donald J Trump,1318
105,,Abram Loeb (W),0
105,,Brian Carroll (W),0
105,,Gloria La Riva (W),0
105,,Jesse Cuellar (W),0
105,,Kasey Wells (W),0
105,,Over Votes,1
105,,President R. Boddie (W),0
105,,Robert Morrow (W),0
105,,Todd Cella (W),0
105,,Tom Hoefling (W),0
105,,Under Votes,6
105,DEM,Joseph R Biden,139
105,GRN,Howie Hawkins,1
105,LIB,Jo Jorgensen,6
105,REP,Donald J Trump,655
203,,Abram Loeb (W),0
203,,Brian Carroll (W),0
203,,Gloria La Riva (W),0
203,,Jesse Cuellar (W),0
203,,Kasey Wells (W),0
203,,Over Votes,0
203,,President R. Boddie (W),0
203,,Robert Morrow (W),0
203,,Todd Cella (W),0
203,,Tom Hoefling (W),0
203,,Under Votes,0
203,DEM,Joseph R Biden,52
203,GRN,Howie Hawkins,1
203,LIB,Jo Jorgensen,1
203,REP,Donald J Trump,223
207,,Abram Loeb (W),0
207,,Brian Carroll (W),0
207,,Gloria La Riva (W),0
207,,Jesse Cuellar (W),0
207,,Kasey Wells (W),0
207,,Over Votes,0
207,,President R. Boddie (W),0
207,,Robert Morrow (W),0
207,,Todd Cella (W),0
207,,Tom Hoefling (W),0
207,,Under Votes,2
207,DEM,Joseph R Biden,125
207,GRN,Howie Hawkins,1
207,LIB,Jo Jorgensen,0
207,REP,Donald J Trump,257
210,,Abram Loeb (W),0
210,,Brian Carroll (W),0
210,,Gloria La Riva (W),0
210,,Jesse Cuellar (W),0
210,,Kasey Wells (W),0
210,,Over Votes,0
210,,President R. Boddie (W),0
210,,Robert Morrow (W),0
210,,Todd Cella (W),0
210,,Tom Hoefling (W),0
210,,Under Votes,5
210,DEM,Joseph R Biden,78
210,GRN,Howie Hawkins,1
210,LIB,Jo Jorgensen,1
210,REP,Donald J Trump,315
212,,Abram Loeb (W),0
212,,Brian Carroll (W),0
212,,Gloria La Riva (W),0
212,,Jesse Cuellar (W),0
212,,Kasey Wells (W),0
212,,Over Votes,1
212,,President R. Boddie (W),0
212,,Robert Morrow (W),0
212,,Todd Cella (W),0
212,,Tom Hoefling (W),0
212,,Under Votes,8
212,DEM,Joseph R Biden,405
212,GRN,Howie Hawkins,3
212,LIB,Jo Jorgensen,13
212,REP,Donald J Trump,770
316,,Abram Loeb (W),0
316,,Brian Carroll (W),0
316,,Gloria La Riva (W),0
316,,Jesse Cuellar (W),0
316,,Kasey Wells (W),0
316,,Over Votes,0
316,,President R. Boddie (W),0
316,,Robert Morrow (W),0
316,,Todd Cella (W),0
316,,Tom Hoefling (W),0
316,,Under Votes,1
316,DEM,Joseph R Biden,103
316,GRN,Howie Hawkins,0
316,LIB,Jo Jorgensen,3
316,REP,Donald J Trump,386
317,,Abram Loeb (W),0
317,,Brian Carroll (W),0
317,,Gloria La Riva (W),0
317,,Jesse Cuellar (W),0
317,,Kasey Wells (W),0
317,,Over Votes,0
317,,President R. Boddie (W),0
317,,Robert Morrow (W),0
317,,Todd Cella (W),0
317,,Tom Hoefling (W),0
317,,Under Votes,2
317,DEM,Joseph R Biden,121
317,GRN,Howie Hawkins,1
317,LIB,Jo Jorgensen,3
317,REP,Donald J Trump,748
318,,Abram Loeb (W),0
318,,Brian Carroll (W),2
318,,Gloria La Riva (W),0
318,,Jesse Cuellar (W),0
318,,Kasey Wells (W),0
318,,Over Votes,0
318,,President R. Boddie (W),0
318,,Robert Morrow (W),0
318,,Todd Cella (W),0
318,,Tom Hoefling (W),0
318,,Under Votes,10
318,DEM,Joseph R Biden,439
318,GRN,Howie Hawkins,3
318,LIB,Jo Jorgensen,10
318,REP,Donald J Trump,1206
419,,Abram Loeb (W),0
419,,Brian Carroll (W),0
419,,Gloria La Riva (W),0
419,,Jesse Cuellar (W),0
419,,Kasey Wells (W),0
419,,Over Votes,0
419,,President R. Boddie (W),0
419,,Robert Morrow (W),0
419,,Todd Cella (W),0
419,,Tom Hoefling (W),0
419,,Under Votes,11
419,DEM,Joseph R Biden,361
419,GRN,Howie Hawkins,7
419,LIB,Jo Jorgensen,10
419,REP,Donald J Trump,846
420,,Abram Loeb (W),0
420,,Brian Carroll (W),0
420,,Gloria La Riva (W),0
420,,Jesse Cuellar (W),0
420,,Kasey Wells (W),0
420,,Over Votes,0
420,,President R. Boddie (W),0
420,,Robert Morrow (W),0
420,,Todd Cella (W),0
420,,Tom Hoefling (W),0
420,,Under Votes,6
420,DEM,Joseph R Biden,295
420,GRN,Howie Hawkins,3
420,LIB,Jo Jorgensen,15
420,REP,Donald J Trump,1260
