precinct,party,candidate,votes
1,,Over Votes,2
1,,Under Votes,17
1,DEM,Chrysta Castaneda,226
1,GRN,"Katija ""Kat"" Gruene",5
1,LIB,Matt Sterett,6
1,REP,"James ""Jim""Wright",75
10,,Over Votes,0
10,,Under Votes,9
10,DEM,Chrysta Castaneda,68
10,GRN,"Katija ""Kat"" Gruene",2
10,LIB,Matt Sterett,10
10,REP,"James ""Jim""Wright",578
11,,Over Votes,1
11,,Under Votes,7
11,DEM,Chrysta Castaneda,24
11,GRN,"Katija ""Kat"" Gruene",1
11,LIB,Matt Sterett,2
11,REP,"James ""Jim""Wright",95
12,,Over Votes,1
12,,Under Votes,6
12,DEM,Chrysta Castaneda,25
12,GRN,"Katija ""Kat"" Gruene",0
12,LIB,Matt Sterett,2
12,REP,"James ""Jim""Wright",168
14,,Over Votes,0
14,,Under Votes,32
14,DEM,Chrysta Castaneda,379
14,GRN,"Katija ""Kat"" Gruene",5
14,LIB,Matt Sterett,21
14,REP,"James ""Jim""Wright",592
15,,Over Votes,0
15,,Under Votes,20
15,DEM,Chrysta Castaneda,76
15,GRN,"Katija ""Kat"" Gruene",1
15,LIB,Matt Sterett,8
15,REP,"James ""Jim""Wright",440
16,,Over Votes,1
16,,Under Votes,37
16,DEM,Chrysta Castaneda,367
16,GRN,"Katija ""Kat"" Gruene",7
16,LIB,Matt Sterett,27
16,REP,"James ""Jim""Wright",1214
17,,Over Votes,0
17,,Under Votes,23
17,DEM,Chrysta Castaneda,157
17,GRN,"Katija ""Kat"" Gruene",2
17,LIB,Matt Sterett,9
17,REP,"James ""Jim""Wright",113
18,,Over Votes,0
18,,Under Votes,6
18,DEM,Chrysta Castaneda,27
18,GRN,"Katija ""Kat"" Gruene",0
18,LIB,Matt Sterett,4
18,REP,"James ""Jim""Wright",109
19,,Over Votes,2
19,,Under Votes,14
19,DEM,Chrysta Castaneda,146
19,GRN,"Katija ""Kat"" Gruene",3
19,LIB,Matt Sterett,10
19,REP,"James ""Jim""Wright",301
2,,Over Votes,1
2,,Under Votes,18
2,DEM,Chrysta Castaneda,121
2,GRN,"Katija ""Kat"" Gruene",1
2,LIB,Matt Sterett,5
2,REP,"James ""Jim""Wright",271
20,,Over Votes,2
20,,Under Votes,27
20,DEM,Chrysta Castaneda,258
20,GRN,"Katija ""Kat"" Gruene",8
20,LIB,Matt Sterett,28
20,REP,"James ""Jim""Wright",607
3,,Over Votes,3
3,,Under Votes,26
3,DEM,Chrysta Castaneda,77
3,GRN,"Katija ""Kat"" Gruene",1
3,LIB,Matt Sterett,8
3,REP,"James ""Jim""Wright",351
4,,Over Votes,1
4,,Under Votes,14
4,DEM,Chrysta Castaneda,85
4,GRN,"Katija ""Kat"" Gruene",3
4,LIB,Matt Sterett,6
4,REP,"James ""Jim""Wright",418
5,,Over Votes,0
5,,Under Votes,8
5,DEM,Chrysta Castaneda,19
5,GRN,"Katija ""Kat"" Gruene",1
5,LIB,Matt Sterett,7
5,REP,"James ""Jim""Wright",192
6,,Over Votes,0
6,,Under Votes,30
6,DEM,Chrysta Castaneda,115
6,GRN,"Katija ""Kat"" Gruene",2
6,LIB,Matt Sterett,12
6,REP,"James ""Jim""Wright",710
7,,Over Votes,1
7,,Under Votes,27
7,DEM,Chrysta Castaneda,132
7,GRN,"Katija ""Kat"" Gruene",5
7,LIB,Matt Sterett,9
7,REP,"James ""Jim""Wright",635
8,,Over Votes,1
8,,Under Votes,25
8,DEM,Chrysta Castaneda,292
8,GRN,"Katija ""Kat"" Gruene",8
8,LIB,Matt Sterett,14
8,REP,"James ""Jim""Wright",264
9,,Over Votes,0
9,,Under Votes,10
9,DEM,Chrysta Castaneda,59
9,GRN,"Katija ""Kat"" Gruene",1
9,LIB,Matt Sterett,7
9,REP,"James ""Jim""Wright",213
