precinct,party,candidate,votes
1N,,Write-in,0
1N,DEM,Joseph R Biden,155
1N,GRN,Howie Hawkins,0
1N,LIB,Jo Jorgensen,6
1N,REP,Donald J Trump,762
1S,,Write-in,0
1S,DEM,Joseph R Biden,241
1S,GRN,Howie Hawkins,2
1S,LIB,Jo Jorgensen,6
1S,REP,Donald J Trump,929
1SE,,Write-in,0
1SE,DEM,Joseph R Biden,510
1SE,GRN,Howie Hawkins,0
1SE,LIB,Jo Jorgensen,3
1SE,REP,Donald J Trump,352
1SW,,Write-in,3
1SW,DEM,Joseph R Biden,121
1SW,GRN,Howie Hawkins,0
1SW,LIB,Jo Jorgensen,3
1SW,REP,Donald J Trump,797
1W,,Write-in,0
1W,DEM,Joseph R Biden,51
1W,GRN,Howie Hawkins,0
1W,LIB,Jo Jorgensen,0
1W,REP,Donald J Trump,247
2,,Write-in,0
2,DEM,Joseph R Biden,54
2,GRN,Howie Hawkins,0
2,LIB,Jo Jorgensen,3
2,REP,Donald J Trump,501
3,,Write-in,0
3,DEM,Joseph R Biden,12
3,GRN,Howie Hawkins,0
3,LIB,Jo Jorgensen,1
3,REP,Donald J Trump,216
4,,Write-in,0
4,DEM,Joseph R Biden,101
4,GRN,Howie Hawkins,0
4,LIB,Jo Jorgensen,0
4,REP,Donald J Trump,454
5,,Write-in,0
5,DEM,Joseph R Biden,118
5,GRN,Howie Hawkins,1
5,LIB,Jo Jorgensen,2
5,REP,Donald J Trump,1304
6,,Write-in,0
6,DEM,Joseph R Biden,62
6,GRN,Howie Hawkins,0
6,LIB,Jo Jorgensen,3
6,REP,Donald J Trump,353
7,,Write-in,0
7,DEM,Joseph R Biden,157
7,GRN,Howie Hawkins,0
7,LIB,Jo Jorgensen,1
7,REP,Donald J Trump,428
8,,Write-in,0
8,DEM,Joseph R Biden,233
8,GRN,Howie Hawkins,0
8,LIB,Jo Jorgensen,2
8,REP,Donald J Trump,490
9N,,Write-in,0
9N,DEM,Joseph R Biden,150
9N,GRN,Howie Hawkins,0
9N,LIB,Jo Jorgensen,3
9N,REP,Donald J Trump,598
9S,,Write-in,0
9S,DEM,Joseph R Biden,103
9S,GRN,Howie Hawkins,1
9S,LIB,Jo Jorgensen,4
9S,REP,Donald J Trump,544
