precinct,party,candidate,votes
1N,DEM,Chrysta Castaneda,142
1N,GRN,"Katija ""Kat"" Gruene",1
1N,LIB,Matt Sterett,7
1N,REP,"James ""Jim"" Wright",754
1S,DEM,Chrysta Castaneda,208
1S,GRN,"Katija ""Kat"" Gruene",6
1S,LIB,Matt Sterett,9
1S,REP,"James ""Jim"" Wright",930
1SE,DEM,Chrysta Castaneda,476
1SE,GRN,"Katija ""Kat"" Gruene",3
1SE,LIB,Matt Sterett,9
1SE,REP,"James ""Jim"" Wright",362
1SW,DEM,Chrysta Castaneda,110
1SW,GRN,"Katija ""Kat"" Gruene",1
1SW,LIB,Matt Sterett,5
1SW,REP,"James ""Jim"" Wright",796
1W,DEM,Chrysta Castaneda,43
1W,GRN,"Katija ""Kat"" Gruene",1
1W,LIB,Matt Sterett,4
1W,REP,"James ""Jim"" Wright",246
2,DEM,Chrysta Castaneda,46
2,GRN,"Katija ""Kat"" Gruene",1
2,LIB,Matt Sterett,3
2,REP,"James ""Jim"" Wright",506
3,DEM,Chrysta Castaneda,10
3,GRN,"Katija ""Kat"" Gruene",0
3,LIB,Matt Sterett,2
3,REP,"James ""Jim"" Wright",216
4,DEM,Chrysta Castaneda,100
4,GRN,"Katija ""Kat"" Gruene",0
4,LIB,Matt Sterett,3
4,REP,"James ""Jim"" Wright",445
5,DEM,Chrysta Castaneda,107
5,GRN,"Katija ""Kat"" Gruene",2
5,LIB,Matt Sterett,14
5,REP,"James ""Jim"" Wright",1290
6,DEM,Chrysta Castaneda,61
6,GRN,"Katija ""Kat"" Gruene",0
6,LIB,Matt Sterett,5
6,REP,"James ""Jim"" Wright",345
7,DEM,Chrysta Castaneda,144
7,GRN,"Katija ""Kat"" Gruene",1
7,LIB,Matt Sterett,2
7,REP,"James ""Jim"" Wright",425
8,DEM,Chrysta Castaneda,218
8,GRN,"Katija ""Kat"" Gruene",2
8,LIB,Matt Sterett,5
8,REP,"James ""Jim"" Wright",494
9N,DEM,Chrysta Castaneda,133
9N,GRN,"Katija ""Kat"" Gruene",7
9N,LIB,Matt Sterett,6
9N,REP,"James ""Jim"" Wright",591
9S,DEM,Chrysta Castaneda,91
9S,GRN,"Katija ""Kat"" Gruene",2
9S,LIB,Matt Sterett,8
9S,REP,"James ""Jim"" Wright",521
