precinct,party,candidate,votes
1N,DEM,Staci Williams,143
1N,REP,Jeff Boyd,746
1S,DEM,Staci Williams,226
1S,REP,Jeff Boyd,907
1SE,DEM,Staci Williams,483
1SE,REP,Jeff Boyd,349
1SW,DEM,Staci Williams,119
1SW,REP,Jeff Boyd,778
1W,DEM,Staci Williams,50
1W,REP,Jeff Boyd,238
2,DEM,Staci Williams,50
2,REP,Jeff Boyd,501
3,DEM,Staci Williams,12
3,REP,Jeff Boyd,212
4,DEM,Staci Williams,101
4,REP,Jeff Boyd,443
5,DEM,Staci Williams,125
5,REP,Jeff Boyd,1269
6,DEM,Staci Williams,64
6,REP,Jeff Boyd,345
7,DEM,Staci Williams,145
7,REP,Jeff Boyd,419
8,DEM,Staci Williams,225
8,REP,Jeff Boyd,484
9N,DEM,Staci Williams,138
9N,REP,Jeff Boyd,589
9S,DEM,Staci Williams,91
9S,REP,Jeff Boyd,534
