precinct,registered,ballots_cast,blank
20,1080,766,
8,513,242,
6,437,301,
7,542,407,
10,2073,1278,
16,374,230,
9,587,363,
14,1137,816,
18,203,134,
24,1294,758,
27,789,569,
5,596,402,
15,460,290,
2,1153,668,
23,481,329,
3,1642,767,
4,2384,1518,
19,430,289,
12,899,594,
13,2992,1841,
21,1922,1284,
22,1732,1146,
