precinct,asian,black,hispanic,others,white,total,pct_asian,pct_black,pct_hispanic,pct_others,pct_white
1,7,5,736,0,107,854,0.82%,0.59%,86.18%,0.00%,12.53%
2,13,40,2604,0,87,2737,0.47%,1.46%,95.14%,0.00%,3.18%
3,6,41,2514,0,66,2626,0.23%,1.56%,95.73%,0.00%,2.51%
4,5,18,1287,0,182,1487,0.34%,1.21%,86.55%,0.00%,12.24%
1A,10,16,913,0,76,1010,0.99%,1.58%,90.40%,0.00%,7.52%
4A,1,13,890,0,54,956,0.10%,1.36%,93.10%,0.00%,5.65%
