precinct,party,candidate,votes
101,,Over Votes,0
101,,Under Votes,11
101,DEM,Mike Collier,236
101,LIB,Shanna Steele,16
101,REP,Dan Patrick,830
102,,Over Votes,0
102,,Under Votes,1
102,DEM,Mike Collier,26
102,LIB,Shanna Steele,2
102,REP,Dan Patrick,125
103,,Over Votes,0
103,,Under Votes,2
103,DEM,Mike Collier,33
103,LIB,Shanna Steele,1
103,REP,Dan Patrick,317
201,,Over Votes,0
201,,Under Votes,10
201,DEM,Mike Collier,314
201,LIB,Shanna Steele,24
201,REP,Dan Patrick,1450
202,,Over Votes,0
202,,Under Votes,1
202,DEM,Mike Collier,33
202,LIB,Shanna Steele,8
202,REP,Dan Patrick,308
302,,Over Votes,0
302,,Under Votes,5
302,DEM,Mike Collier,87
302,LIB,Shanna Steele,3
302,REP,Dan Patrick,667
303,,Over Votes,0
303,,Under Votes,5
303,DEM,Mike Collier,53
303,LIB,Shanna Steele,10
303,REP,Dan Patrick,341
304,,Over Votes,0
304,,Under Votes,1
304,DEM,Mike Collier,38
304,LIB,Shanna Steele,6
304,REP,Dan Patrick,311
305,,Over Votes,0
305,,Under Votes,13
305,DEM,Mike Collier,184
305,LIB,Shanna Steele,30
305,REP,Dan Patrick,796
401,,Over Votes,0
401,,Under Votes,1
401,DEM,Mike Collier,58
401,LIB,Shanna Steele,9
401,REP,Dan Patrick,182
402,,Over Votes,0
402,,Under Votes,14
402,DEM,Mike Collier,379
402,LIB,Shanna Steele,21
402,REP,Dan Patrick,629
