precinct,party,candidate,votes
101,,Over Votes,0
101,,Under Votes,15
101,DEM,Janet T. Dudding,213
101,LIB,V. Alonzo Echevarria-Garza,18
101,REP,Glenn Hegar,847
102,,Over Votes,0
102,,Under Votes,3
102,DEM,Janet T. Dudding,23
102,LIB,V. Alonzo Echevarria-Garza,3
102,REP,Glenn Hegar,125
103,,Over Votes,0
103,,Under Votes,4
103,DEM,Janet T. Dudding,26
103,LIB,V. Alonzo Echevarria-Garza,4
103,REP,Glenn Hegar,319
201,,Over Votes,0
201,,Under Votes,17
201,DEM,Janet T. Dudding,269
201,LIB,V. Alonzo Echevarria-Garza,15
201,REP,Glenn Hegar,1497
202,,Over Votes,0
202,,Under Votes,3
202,DEM,Janet T. Dudding,29
202,LIB,V. Alonzo Echevarria-Garza,5
202,REP,Glenn Hegar,313
302,,Over Votes,0
302,,Under Votes,10
302,DEM,Janet T. Dudding,78
302,LIB,V. Alonzo Echevarria-Garza,1
302,REP,Glenn Hegar,673
303,,Over Votes,0
303,,Under Votes,5
303,DEM,Janet T. Dudding,48
303,LIB,V. Alonzo Echevarria-Garza,10
303,REP,Glenn Hegar,346
304,,Over Votes,0
304,,Under Votes,4
304,DEM,Janet T. Dudding,27
304,LIB,V. Alonzo Echevarria-Garza,3
304,REP,Glenn Hegar,322
305,,Over Votes,0
305,,Under Votes,8
305,DEM,Janet T. Dudding,163
305,LIB,V. Alonzo Echevarria-Garza,17
305,REP,Glenn Hegar,835
401,,Over Votes,0
401,,Under Votes,3
401,DEM,Janet T. Dudding,56
401,LIB,V. Alonzo Echevarria-Garza,5
401,REP,Glenn Hegar,186
402,,Over Votes,0
402,,Under Votes,21
402,DEM,Janet T. Dudding,350
402,LIB,V. Alonzo Echevarria-Garza,24
402,REP,Glenn Hegar,648
