Precinct,Rep,Mod,Dem,Total,Rep Share,Mod Share,Dem Share,Winning Party,Party Strength
102,507,12,204,723,0.7012448133,0.0165975104,0.2821576763,Rep,3
103,302,8,97,407,0.7420147420,0.0196560197,0.2383292383,Rep,3
104,225,9,171,405,0.5555555556,0.0222222222,0.4222222222,Rep,2
105,1305,21,298,1624,0.8035714286,0.0129310345,0.1834975369,Rep,3
106,1272,30,562,1864,0.6824034335,0.0160944206,0.3015021459,Rep,3
107,594,9,117,720,0.8250000000,0.0125000000,0.1625000000,Rep,3
109,255,5,50,310,0.8225806452,0.0161290323,0.1612903226,Rep,3
110,81,2,52,135,0.6000000000,0.0148148148,0.3851851852,Rep,2
112,4,1,24,29,0.1379310345,0.0344827586,0.8275862069,Dem,3
113,393,8,119,520,0.7557692308,0.0153846154,0.2288461538,Rep,3
114,314,7,120,441,0.7120181406,0.0158730159,0.2721088435,Rep,3
115,194,2,34,230,0.8434782609,0.0086956522,0.1478260870,Rep,3
116,1057,19,284,1360,0.7772058824,0.0139705882,0.2088235294,Rep,3
117,731,23,405,1159,0.6307161346,0.0198446937,0.3494391717,Rep,2
119,878,15,225,1118,0.7853309481,0.0134168157,0.2012522361,Rep,3
120,579,9,151,739,0.7834912043,0.0121786198,0.2043301759,Rep,3
123,0,0,1,1,0.0000000000,0.0000000000,1.0000000000,Dem,3
124,2,0,0,2,1.0000000000,0.0000000000,0.0000000000,Rep,3
125,93,2,18,113,0.8230088496,0.0176991150,0.1592920354,Rep,3
126,10,0,4,14,0.7142857143,0.0000000000,0.2857142857,Rep,3
127,8,1,0,9,0.8888888889,0.1111111111,0.0000000000,Rep,3
128,1312,34,494,1840,0.7130434783,0.0184782609,0.2684782609,Rep,3
129,1054,18,465,1537,0.6857514639,0.0117111256,0.3025374105,Rep,3
201,124,3,69,196,0.6326530612,0.0153061224,0.3520408163,Rep,2
202,140,9,228,377,0.3713527851,0.0238726790,0.6047745358,Dem,2
203,84,5,110,199,0.4221105528,0.0251256281,0.5527638191,Dem,2
204,311,13,290,614,0.5065146580,0.0211726384,0.4723127036,Rep,1
205,546,8,171,725,0.7531034483,0.0110344828,0.2358620690,Rep,3
206,440,22,487,949,0.4636459431,0.0231822972,0.5131717597,Dem,1
207,181,7,214,402,0.4502487562,0.0174129353,0.5323383085,Dem,1
208,1777,30,519,2326,0.7639724850,0.0128976784,0.2231298366,Rep,3
209,86,6,136,228,0.3771929825,0.0263157895,0.5964912281,Dem,2
210,241,10,180,431,0.5591647332,0.0232018561,0.4176334107,Rep,2
211,37,1,36,74,0.5000000000,0.0135135135,0.4864864865,Rep,1
212,41,2,40,83,0.4939759036,0.0240963855,0.4819277108,Rep,1
213,1079,23,437,1539,0.7011046134,0.0149447693,0.2839506173,Rep,3
214,313,6,92,411,0.7615571776,0.0145985401,0.2238442822,Rep,3
215,414,5,158,577,0.7175043328,0.0086655113,0.2738301560,Rep,3
216,103,2,33,138,0.7463768116,0.0144927536,0.2391304348,Rep,3
217,28,1,37,66,0.4242424242,0.0151515152,0.5606060606,Dem,2
218,11,0,17,28,0.3928571429,0.0000000000,0.6071428571,Dem,2
219,25,2,24,51,0.4901960784,0.0392156863,0.4705882353,Rep,1
220,18,0,12,30,0.6000000000,0.0000000000,0.4000000000,Rep,2
221,13,0,3,16,0.8125000000,0.0000000000,0.1875000000,Rep,3
223,68,4,70,142,0.4788732394,0.0281690141,0.4929577465,Dem,1
224,18,2,33,53,0.3396226415,0.0377358491,0.6226415094,Dem,2
225,4,0,6,10,0.4000000000,0.0000000000,0.6000000000,Dem,2
226,107,1,39,147,0.7278911565,0.0068027211,0.2653061224,Rep,3
227,264,4,85,353,0.7478753541,0.0113314448,0.2407932011,Rep,3
228,311,4,143,458,0.6790393013,0.0087336245,0.3122270742,Rep,3
229,35,1,18,54,0.6481481481,0.0185185185,0.3333333333,Rep,3
230,53,2,18,73,0.7260273973,0.0273972603,0.2465753425,Rep,3
231,63,0,22,85,0.7411764706,0.0000000000,0.2588235294,Rep,3
232,18,0,10,28,0.6428571429,0.0000000000,0.3571428571,Rep,2
303,480,15,255,750,0.6400000000,0.0200000000,0.3400000000,Rep,3
304,1329,32,811,2172,0.6118784530,0.0147329650,0.3733885820,Rep,2
305,1315,39,882,2236,0.5881037567,0.0174418605,0.3944543828,Rep,2
306,1373,37,831,2241,0.6126729139,0.0165104864,0.3708165997,Rep,2
307,1367,41,922,2330,0.5866952790,0.0175965665,0.3957081545,Rep,2
308,717,20,394,1131,0.6339522546,0.0176834660,0.3483642794,Rep,2
309,1092,30,712,1834,0.5954198473,0.0163576881,0.3882224646,Rep,2
310,491,19,312,822,0.5973236010,0.0231143552,0.3795620438,Rep,2
311,754,26,524,1304,0.5782208589,0.0199386503,0.4018404908,Rep,2
401,936,21,334,1291,0.7250193648,0.0162664601,0.2587141751,Rep,3
404,1127,41,858,2026,0.5562685094,0.0202369200,0.4234945706,Rep,2
405,1025,18,213,1256,0.8160828025,0.0143312102,0.1695859873,Rep,3
406,784,10,131,925,0.8475675676,0.0108108108,0.1416216216,Rep,3
407,905,13,176,1094,0.8272394881,0.0118829982,0.1608775137,Rep,3
408,634,13,311,958,0.6617954071,0.0135699374,0.3246346555,Rep,3
409,632,24,743,1399,0.4517512509,0.0171551108,0.5310936383,Dem,1
410,87,2,20,109,0.7981651376,0.0183486239,0.1834862385,Rep,3
412,799,34,761,1594,0.5012547051,0.0213299875,0.4774153074,Rep,1
413,416,5,57,478,0.8702928870,0.0104602510,0.1192468619,Rep,3
414,1107,36,738,1881,0.5885167464,0.0191387560,0.3923444976,Rep,2
415,1313,52,933,2298,0.5713664056,0.0226283725,0.4060052219,Rep,2
