precinct,party,candidate,votes
1,DEM,Staci Williams,97
1,LIB,William Bryan Strange III,2
1,REP,Jeff Boyd,552
10,DEM,Staci Williams,21
10,LIB,William Bryan Strange III,10
10,REP,Jeff Boyd,197
11,DEM,Staci Williams,58
11,LIB,William Bryan Strange III,9
11,REP,Jeff Boyd,605
12,DEM,Staci Williams,29
12,LIB,William Bryan Strange III,3
12,REP,Jeff Boyd,227
13,DEM,Staci Williams,19
13,LIB,William Bryan Strange III,1
13,REP,Jeff Boyd,96
14,DEM,Staci Williams,12
14,LIB,William Bryan Strange III,0
14,REP,Jeff Boyd,121
15,DEM,Staci Williams,41
15,LIB,William Bryan Strange III,3
15,REP,Jeff Boyd,244
17,DEM,Staci Williams,87
17,LIB,William Bryan Strange III,8
17,REP,Jeff Boyd,662
20,DEM,Staci Williams,14
20,LIB,William Bryan Strange III,8
20,REP,Jeff Boyd,354
24,DEM,Staci Williams,24
24,LIB,William Bryan Strange III,1
24,REP,Jeff Boyd,233
26,DEM,Staci Williams,10
26,LIB,William Bryan Strange III,2
26,REP,Jeff Boyd,132
27,DEM,Staci Williams,29
27,LIB,William Bryan Strange III,6
27,REP,Jeff Boyd,282
32,DEM,Staci Williams,14
32,LIB,William Bryan Strange III,1
32,REP,Jeff Boyd,176
6,DEM,Staci Williams,43
6,LIB,William Bryan Strange III,6
6,REP,Jeff Boyd,250
8,DEM,Staci Williams,74
8,LIB,William Bryan Strange III,11
8,REP,Jeff Boyd,509
9,DEM,Staci Williams,45
9,LIB,William Bryan Strange III,3
9,REP,Jeff Boyd,313
