precinct,party,candidate,votes
1,DEM,Robert Johnson,292
1,REP,Jesse F. McClure III,612
10,DEM,Robert Johnson,195
10,REP,Jesse F. McClure III,177
13,DEM,Robert Johnson,203
13,REP,Jesse F. McClure III,441
16,DEM,Robert Johnson,140
16,REP,Jesse F. McClure III,286
17,DEM,Robert Johnson,185
17,REP,Jesse F. McClure III,256
18,DEM,Robert Johnson,214
18,REP,Jesse F. McClure III,637
19,DEM,Robert Johnson,81
19,REP,Jesse F. McClure III,65
2,DEM,Robert Johnson,39
2,REP,Jesse F. McClure III,255
3,DEM,Robert Johnson,215
3,REP,Jesse F. McClure III,430
4,DEM,Robert Johnson,53
4,REP,Jesse F. McClure III,242
5,DEM,Robert Johnson,103
5,REP,Jesse F. McClure III,313
6,DEM,Robert Johnson,140
6,REP,Jesse F. McClure III,387
9,DEM,Robert Johnson,179
9,REP,Jesse F. McClure III,81
